TradeDate,DeliveryDate,StartTime,EndTime,MW
"2023-11-21","2023-11-21","2023-11-21T16:00:00","2023-11-21T16:30:00",4687
"2023-11-21","2023-11-21","2023-11-21T16:00:00","2023-11-21T16:30:00",4687
"2023-11-21","2023-11-21","2023-11-21T16:00:00","2023-11-21T16:30:00",4687
"2023-11-21","2023-11-21","2023-11-21T16:00:00","2023-11-21T16:30:00",4687
"2023-11-21","2023-11-21","2023-11-21T16:00:00","2023-11-21T16:30:00",4785.4
"2023-11-21","2023-11-21","2023-11-21T16:00:00","2023-11-21T16:30:00",4785.4
"2023-11-21","2023-11-21","2023-11-21T16:00:00","2023-11-21T16:30:00",4785.4
"2023-11-21","2023-11-21","2023-11-21T16:00:00","2023-11-21T16:30:00",4785.4
"2023-11-21","2023-11-21","2023-11-21T16:00:00","2023-11-21T16:30:00",4785.4
"2023-11-21","2023-11-21","2023-11-21T16:00:00","2023-11-21T16:30:00",4785.4
"2023-11-21","2023-11-21","2023-11-21T16:00:00","2023-11-21T16:30:00",4785.4
"2023-11-21","2023-11-21","2023-11-21T16:00:00","2023-11-21T16:30:00",4785.4
"2023-11-21","2023-11-21","2023-11-21T16:30:00","2023-11-21T17:00:00",4862.8
"2023-11-21","2023-11-21","2023-11-21T16:30:00","2023-11-21T17:00:00",4862.8
"2023-11-21","2023-11-21","2023-11-21T16:30:00","2023-11-21T17:00:00",4862.8
"2023-11-21","2023-11-21","2023-11-21T16:30:00","2023-11-21T17:00:00",4862.8
"2023-11-21","2023-11-21","2023-11-21T16:30:00","2023-11-21T17:00:00",4862.8
"2023-11-21","2023-11-21","2023-11-21T16:30:00","2023-11-21T17:00:00",4862.8
"2023-11-21","2023-11-21","2023-11-21T16:30:00","2023-11-21T17:00:00",4862.8
"2023-11-21","2023-11-21","2023-11-21T16:30:00","2023-11-21T17:00:00",4862.8
"2023-11-21","2023-11-21","2023-11-21T16:30:00","2023-11-21T17:00:00",4862.8
"2023-11-21","2023-11-21","2023-11-21T16:30:00","2023-11-21T17:00:00",4862.8
"2023-11-21","2023-11-21","2023-11-21T16:30:00","2023-11-21T17:00:00",4961.3
