TradeDate,DeliveryDate,StartTime,EndTime,LoadForecastROI,LoadForecastNI,AggregatedForecast
"2023-12-12","2023-12-12","2023-12-12T12:00:00","2023-12-12T12:15:00",161.605,7.596,169.201
"2023-12-12","2023-12-12","2023-12-12T12:15:00","2023-12-12T12:30:00",172.66,8.413,181.073
"2023-12-12","2023-12-12","2023-12-12T12:30:00","2023-12-12T12:45:00",183.703,9.235,192.938
"2023-12-12","2023-12-12","2023-12-12T12:45:00","2023-12-12T13:00:00",194.742,10.053,204.795
"2023-12-12","2023-12-12","2023-12-12T13:00:00","2023-12-12T13:15:00",415.693,16.003,431.696
"2023-12-12","2023-12-12","2023-12-12T13:15:00","2023-12-12T13:30:00",428.88,17.891,446.771
"2023-12-12","2023-12-12","2023-12-12T13:30:00","2023-12-12T13:45:00",442.078,19.781,461.859
"2023-12-12","2023-12-12","2023-12-12T13:45:00","2023-12-12T14:00:00",455.253,21.676,476.929
"2023-12-12","2023-12-12","2023-12-12T14:00:00","2023-12-12T14:15:00",468.447,23.563,492.01
"2023-12-12","2023-12-12","2023-12-12T14:15:00","2023-12-12T14:30:00",498.645,28.145,526.79
"2023-12-12","2023-12-12","2023-12-12T14:30:00","2023-12-12T14:45:00",528.846,32.732,561.578
"2023-12-12","2023-12-12","2023-12-12T14:45:00","2023-12-12T15:00:00",559.048,37.313,596.361
"2023-12-12","2023-12-12","2023-12-12T15:00:00","2023-12-12T15:15:00",589.254,41.89,631.144
"2023-12-12","2023-12-12","2023-12-12T15:15:00","2023-12-12T15:30:00",672.306,52.278,724.584
"2023-12-12","2023-12-12","2023-12-12T15:30:00","2023-12-12T15:45:00",755.36,62.671,818.031
"2023-12-12","2023-12-12","2023-12-12T15:45:00","2023-12-12T16:00:00",838.421,73.06,911.481
"2023-12-12","2023-12-12","2023-12-12T16:00:00","2023-12-12T16:15:00",921.475,83.453,1004.928
"2023-12-12","2023-12-12","2023-12-12T16:15:00","2023-12-12T16:30:00",1029.212,93.766,1122.978
"2023-12-12","2023-12-12","2023-12-12T16:30:00","2023-12-12T16:45:00",1136.949,104.079,1241.028
"2023-12-12","2023-12-12","2023-12-12T16:45:00","2023-12-12T17:00:00",1244.69,114.396,1359.086
"2023-12-12","2023-12-12","2023-12-12T17:00:00","2023-12-12T17:15:00",1352.422,124.714,1477.136
"2023-12-12","2023-12-12","2023-12-12T17:15:00","2023-12-12T17:30:00",1461.562,132.538,1594.1
"2023-12-12","2023-12-12","2023-12-12T17:30:00","2023-12-12T17:45:00",1570.69,140.363,1711.053
"2023-12-12","2023-12-12","2023-12-12T17:45:00","2023-12-12T18:00:00",1679.825,148.19,1828.015
"2023-12-12","2023-12-12","2023-12-12T18:00:00","2023-12-12T18:15:00",1788.944,156.016,1944.96
"2023-12-12","2023-12-12","2023-12-12T18:15:00","2023-12-12T18:30:00",1861.301,164.843,2026.144
"2023-12-12","2023-12-12","2023-12-12T18:30:00","2023-12-12T18:45:00",1933.648,173.671,2107.319
"2023-12-12","2023-12-12","2023-12-12T18:45:00","2023-12-12T19:00:00",2005.996,182.497,2188.493
"2023-12-12","2023-12-12","2023-12-12T19:00:00","2023-12-12T19:15:00",1866.303,233.623,2099.926
"2023-12-12","2023-12-12","2023-12-12T19:15:00","2023-12-12T19:30:00",1954.537,247.762,2202.299
"2023-12-12","2023-12-12","2023-12-12T19:30:00","2023-12-12T19:45:00",2042.779,261.903,2304.682
"2023-12-12","2023-12-12","2023-12-12T19:45:00","2023-12-12T20:00:00",2131.02,276.047,2407.067
"2023-12-12","2023-12-12","2023-12-12T20:00:00","2023-12-12T20:15:00",2219.256,290.189,2509.445
"2023-12-12","2023-12-12","2023-12-12T20:15:00","2023-12-12T20:30:00",2268.014,296.943,2564.957
"2023-12-12","2023-12-12","2023-12-12T20:30:00","2023-12-12T20:45:00",2316.769,303.701,2620.47
"2023-12-12","2023-12-12","2023-12-12T20:45:00","2023-12-12T21:00:00",2365.524,310.454,2675.978
"2023-12-12","2023-12-12","2023-12-12T21:00:00","2023-12-12T21:15:00",2414.278,317.209,2731.487
"2023-12-12","2023-12-12","2023-12-12T21:15:00","2023-12-12T21:30:00",2433.878,323.544,2757.422
"2023-12-12","2023-12-12","2023-12-12T21:30:00","2023-12-12T21:45:00",2453.483,329.877,2783.36
"2023-12-12","2023-12-12","2023-12-12T21:45:00","2023-12-12T22:00:00",2473.082,336.211,2809.293
"2023-12-12","2023-12-12","2023-12-12T22:00:00","2023-12-12T22:15:00",2492.678,342.549,2835.227
"2023-12-12","2023-12-12","2023-12-12T22:15:00","2023-12-12T22:30:00",2499.033,346.126,2845.159
"2023-12-12","2023-12-12","2023-12-12T22:30:00","2023-12-12T22:45:00",2505.371,349.706,2855.077
"2023-12-12","2023-12-12","2023-12-12T22:45:00","2023-12-12T23:00:00",2511.71,353.28,2864.99
"2023-12-13","2023-12-12","2023-12-12T23:00:00","2023-12-12T23:15:00",2518.053,356.864,2874.917
"2023-12-13","2023-12-12","2023-12-12T23:15:00","2023-12-12T23:30:00",2518.128,358.262,2876.39
"2023-12-13","2023-12-12","2023-12-12T23:30:00","2023-12-12T23:45:00",2518.215,359.661,2877.876
"2023-12-13","2023-12-12","2023-12-12T23:45:00","2023-12-13T00:00:00",2518.292,361.062,2879.354
"2023-12-13","2023-12-13","2023-12-13T00:00:00","2023-12-13T00:15:00",2518.37,362.46,2880.83
"2023-12-13","2023-12-13","2023-12-13T00:15:00","2023-12-13T00:30:00",2524.702,359.507,2884.209
"2023-12-13","2023-12-13","2023-12-13T00:30:00","2023-12-13T00:45:00",2531.03,356.555,2887.585
"2023-12-13","2023-12-13","2023-12-13T00:45:00","2023-12-13T01:00:00",2537.353,353.598,2890.951
"2023-12-13","2023-12-13","2023-12-13T01:00:00","2023-12-13T01:15:00",2656.722,345.55,3002.272
"2023-12-13","2023-12-13","2023-12-13T01:15:00","2023-12-13T01:30:00",2639.809,341.142,2980.951
"2023-12-13","2023-12-13","2023-12-13T01:30:00","2023-12-13T01:45:00",2622.879,336.731,2959.61
"2023-12-13","2023-12-13","2023-12-13T01:45:00","2023-12-13T02:00:00",2605.966,332.317,2938.283
"2023-12-13","2023-12-13","2023-12-13T02:00:00","2023-12-13T02:15:00",2589.058,327.903,2916.961
"2023-12-13","2023-12-13","2023-12-13T02:15:00","2023-12-13T02:30:00",2541.535,316.536,2858.071
"2023-12-13","2023-12-13","2023-12-13T02:30:00","2023-12-13T02:45:00",2494.02,305.169,2799.189
"2023-12-13","2023-12-13","2023-12-13T02:45:00","2023-12-13T03:00:00",2446.515,293.795,2740.31
"2023-12-13","2023-12-13","2023-12-13T03:00:00","2023-12-13T03:15:00",2398.989,282.427,2681.416
"2023-12-13","2023-12-13","2023-12-13T03:15:00","2023-12-13T03:30:00",2341.224,273.015,2614.239
"2023-12-13","2023-12-13","2023-12-13T03:30:00","2023-12-13T03:45:00",2283.467,263.597,2547.064
"2023-12-13","2023-12-13","2023-12-13T03:45:00","2023-12-13T04:00:00",2225.705,254.188,2479.893
"2023-12-13","2023-12-13","2023-12-13T04:00:00","2023-12-13T04:15:00",2167.94,244.774,2412.714
"2023-12-13","2023-12-13","2023-12-13T04:15:00","2023-12-13T04:30:00",2112.477,230.21,2342.687
"2023-12-13","2023-12-13","2023-12-13T04:30:00","2023-12-13T04:45:00",2057.019,215.653,2272.672
"2023-12-13","2023-12-13","2023-12-13T04:45:00","2023-12-13T05:00:00",2001.553,201.089,2202.642
"2023-12-13","2023-12-13","2023-12-13T05:00:00","2023-12-13T05:15:00",1946.089,186.531,2132.62
"2023-12-13","2023-12-13","2023-12-13T05:15:00","2023-12-13T05:30:00",1880.007,173.55,2053.557
"2023-12-13","2023-12-13","2023-12-13T05:30:00","2023-12-13T05:45:00",1813.908,160.572,1974.48
"2023-12-13","2023-12-13","2023-12-13T05:45:00","2023-12-13T06:00:00",1747.796,147.591,1895.387
"2023-12-13","2023-12-13","2023-12-13T06:00:00","2023-12-13T06:15:00",1681.716,134.609,1816.325
"2023-12-13","2023-12-13","2023-12-13T06:15:00","2023-12-13T06:30:00",1611.208,125.546,1736.754
"2023-12-13","2023-12-13","2023-12-13T06:30:00","2023-12-13T06:45:00",1540.717,116.492,1657.209
"2023-12-13","2023-12-13","2023-12-13T06:45:00","2023-12-13T07:00:00",1470.221,107.434,1577.655
"2023-12-13","2023-12-13","2023-12-13T07:00:00","2023-12-13T07:15:00",1569.227,161.537,1730.764
"2023-12-13","2023-12-13","2023-12-13T07:15:00","2023-12-13T07:30:00",1517.296,155.934,1673.23
"2023-12-13","2023-12-13","2023-12-13T07:30:00","2023-12-13T07:45:00",1465.356,150.342,1615.698
"2023-12-13","2023-12-13","2023-12-13T07:45:00","2023-12-13T08:00:00",1413.435,144.746,1558.181
"2023-12-13","2023-12-13","2023-12-13T08:00:00","2023-12-13T08:15:00",1361.522,139.141,1500.663
"2023-12-13","2023-12-13","2023-12-13T08:15:00","2023-12-13T08:30:00",1298.965,130.29,1429.255
"2023-12-13","2023-12-13","2023-12-13T08:30:00","2023-12-13T08:45:00",1236.398,121.432,1357.83
"2023-12-13","2023-12-13","2023-12-13T08:45:00","2023-12-13T09:00:00",1173.846,112.576,1286.422
"2023-12-13","2023-12-13","2023-12-13T09:00:00","2023-12-13T09:15:00",1111.281,103.724,1215.005
"2023-12-13","2023-12-13","2023-12-13T09:15:00","2023-12-13T09:30:00",1045.818,98.298,1144.116
"2023-12-13","2023-12-13","2023-12-13T09:30:00","2023-12-13T09:45:00",980.364,92.876,1073.24
"2023-12-13","2023-12-13","2023-12-13T09:45:00","2023-12-13T10:00:00",914.908,87.452,1002.36
"2023-12-13","2023-12-13","2023-12-13T10:00:00","2023-12-13T10:15:00",849.442,82.016,931.458
"2023-12-13","2023-12-13","2023-12-13T10:15:00","2023-12-13T10:30:00",801.305,75.697,877.002
"2023-12-13","2023-12-13","2023-12-13T10:30:00","2023-12-13T10:45:00",753.183,69.381,822.564
"2023-12-13","2023-12-13","2023-12-13T10:45:00","2023-12-13T11:00:00",705.053,63.065,768.118
"2023-12-13","2023-12-13","2023-12-13T11:00:00","2023-12-13T11:15:00",656.916,56.744,713.66
"2023-12-13","2023-12-13","2023-12-13T11:15:00","2023-12-13T11:30:00",606.352,50.538,656.89
"2023-12-13","2023-12-13","2023-12-13T11:30:00","2023-12-13T11:45:00",555.779,44.334,600.113
"2023-12-13","2023-12-13","2023-12-13T11:45:00","2023-12-13T12:00:00",505.213,38.126,543.339
"2023-12-13","2023-12-13","2023-12-13T12:00:00","2023-12-13T12:15:00",454.642,31.923,486.565
"2023-12-13","2023-12-13","2023-12-13T12:15:00","2023-12-13T12:30:00",444.488,30.29,474.778
"2023-12-13","2023-12-13","2023-12-13T12:30:00","2023-12-13T12:45:00",434.329,28.656,462.985
"2023-12-13","2023-12-13","2023-12-13T12:45:00","2023-12-13T13:00:00",424.179,27.005,451.184
"2023-12-13","2023-12-13","2023-12-13T13:00:00","2023-12-13T13:15:00",552.187,29.914,582.101
"2023-12-13","2023-12-13","2023-12-13T13:15:00","2023-12-13T13:30:00",537.598,28.63,566.228
"2023-12-13","2023-12-13","2023-12-13T13:30:00","2023-12-13T13:45:00",523.001,27.353,550.354
"2023-12-13","2023-12-13","2023-12-13T13:45:00","2023-12-13T14:00:00",508.416,26.068,534.484
"2023-12-13","2023-12-13","2023-12-13T14:00:00","2023-12-13T14:15:00",493.822,24.795,518.617
"2023-12-13","2023-12-13","2023-12-13T14:15:00","2023-12-13T14:30:00",481.972,22.642,504.614
"2023-12-13","2023-12-13","2023-12-13T14:30:00","2023-12-13T14:45:00",470.118,20.486,490.604
"2023-12-13","2023-12-13","2023-12-13T14:45:00","2023-12-13T15:00:00",458.273,18.335,476.608
"2023-12-13","2023-12-13","2023-12-13T15:00:00","2023-12-13T15:15:00",446.418,16.191,462.609
"2023-12-13","2023-12-13","2023-12-13T15:15:00","2023-12-13T15:30:00",429.995,19.945,449.94
"2023-12-13","2023-12-13","2023-12-13T15:30:00","2023-12-13T15:45:00",413.571,23.704,437.275
"2023-12-13","2023-12-13","2023-12-13T15:45:00","2023-12-13T16:00:00",397.146,27.461,424.607
"2023-12-13","2023-12-13","2023-12-13T16:00:00","2023-12-13T16:15:00",380.729,31.224,411.953
"2023-12-13","2023-12-13","2023-12-13T16:15:00","2023-12-13T16:30:00",401.516,40.434,441.95
"2023-12-13","2023-12-13","2023-12-13T16:30:00","2023-12-13T16:45:00",422.317,49.639,471.956
"2023-12-13","2023-12-13","2023-12-13T16:45:00","2023-12-13T17:00:00",443.114,58.847,501.961
"2023-12-13","2023-12-13","2023-12-13T17:00:00","2023-12-13T17:15:00",463.907,68.051,531.958
"2023-12-13","2023-12-13","2023-12-13T17:15:00","2023-12-13T17:30:00",510.088,86.88,596.968
"2023-12-13","2023-12-13","2023-12-13T17:30:00","2023-12-13T17:45:00",556.282,105.703,661.985
"2023-12-13","2023-12-13","2023-12-13T17:45:00","2023-12-13T18:00:00",602.474,124.529,727.003
"2023-12-13","2023-12-13","2023-12-13T18:00:00","2023-12-13T18:15:00",648.658,143.354,792.012
"2023-12-13","2023-12-13","2023-12-13T18:15:00","2023-12-13T18:30:00",704.863,164.097,868.96
"2023-12-13","2023-12-13","2023-12-13T18:30:00","2023-12-13T18:45:00",761.066,184.835,945.901
"2023-12-13","2023-12-13","2023-12-13T18:45:00","2023-12-13T19:00:00",817.27,205.578,1022.848
"2023-12-13","2023-12-13","2023-12-13T19:00:00","2023-12-13T19:15:00",955.821,231.04,1186.861
"2023-12-13","2023-12-13","2023-12-13T19:15:00","2023-12-13T19:30:00",1027.759,251.855,1279.614
"2023-12-13","2023-12-13","2023-12-13T19:30:00","2023-12-13T19:45:00",1099.688,272.671,1372.359
"2023-12-13","2023-12-13","2023-12-13T19:45:00","2023-12-13T20:00:00",1171.61,293.478,1465.088
"2023-12-13","2023-12-13","2023-12-13T20:00:00","2023-12-13T20:15:00",1243.532,314.295,1557.827
"2023-12-13","2023-12-13","2023-12-13T20:15:00","2023-12-13T20:30:00",1332.894,339.297,1672.191
"2023-12-13","2023-12-13","2023-12-13T20:30:00","2023-12-13T20:45:00",1422.249,364.291,1786.54
"2023-12-13","2023-12-13","2023-12-13T20:45:00","2023-12-13T21:00:00",1511.603,389.29,1900.893
"2023-12-13","2023-12-13","2023-12-13T21:00:00","2023-12-13T21:15:00",1600.956,414.288,2015.244
"2023-12-13","2023-12-13","2023-12-13T21:15:00","2023-12-13T21:30:00",1683.816,438.754,2122.57
"2023-12-13","2023-12-13","2023-12-13T21:30:00","2023-12-13T21:45:00",1766.679,463.217,2229.896
"2023-12-13","2023-12-13","2023-12-13T21:45:00","2023-12-13T22:00:00",1849.549,487.676,2337.225
"2023-12-13","2023-12-13","2023-12-13T22:00:00","2023-12-13T22:15:00",1932.425,512.138,2444.563
"2023-12-13","2023-12-13","2023-12-13T22:15:00","2023-12-13T22:30:00",1970.888,521.127,2492.015
"2023-12-13","2023-12-13","2023-12-13T22:30:00","2023-12-13T22:45:00",2009.369,530.125,2539.494
"2023-12-13","2023-12-13","2023-12-13T22:45:00","2023-12-13T23:00:00",2047.845,539.118,2586.963
"2023-12-14","2023-12-13","2023-12-13T23:00:00","2023-12-13T23:15:00",2086.328,548.107,2634.435
"2023-12-14","2023-12-13","2023-12-13T23:15:00","2023-12-13T23:30:00",2062.559,533.232,2595.791
"2023-12-14","2023-12-13","2023-12-13T23:30:00","2023-12-13T23:45:00",2038.802,518.356,2557.158
"2023-12-14","2023-12-13","2023-12-13T23:45:00","2023-12-14T00:00:00",2015.046,503.482,2518.528
"2023-12-14","2023-12-14","2023-12-14T00:00:00","2023-12-14T00:15:00",1991.281,488.61,2479.891
"2023-12-14","2023-12-14","2023-12-14T00:15:00","2023-12-14T00:30:00",2014.257,485.776,2500.033
"2023-12-14","2023-12-14","2023-12-14T00:30:00","2023-12-14T00:45:00",2037.209,482.941,2520.15
"2023-12-14","2023-12-14","2023-12-14T00:45:00","2023-12-14T01:00:00",2060.173,480.111,2540.284
"2023-12-14","2023-12-14","2023-12-14T01:00:00","2023-12-14T01:15:00",2156.259,484.809,2641.068
"2023-12-14","2023-12-14","2023-12-14T01:15:00","2023-12-14T01:30:00",2171.772,483.258,2655.03
"2023-12-14","2023-12-14","2023-12-14T01:30:00","2023-12-14T01:45:00",2187.295,481.704,2668.999
"2023-12-14","2023-12-14","2023-12-14T01:45:00","2023-12-14T02:00:00",2202.814,480.143,2682.957
"2023-12-14","2023-12-14","2023-12-14T02:00:00","2023-12-14T02:15:00",2218.32,478.598,2696.918
"2023-12-14","2023-12-14","2023-12-14T02:15:00","2023-12-14T02:30:00",2224.838,478.778,2703.616
"2023-12-14","2023-12-14","2023-12-14T02:30:00","2023-12-14T02:45:00",2231.354,478.944,2710.298
"2023-12-14","2023-12-14","2023-12-14T02:45:00","2023-12-14T03:00:00",2237.868,479.121,2716.989
"2023-12-14","2023-12-14","2023-12-14T03:00:00","2023-12-14T03:15:00",2244.384,479.293,2723.677
"2023-12-14","2023-12-14","2023-12-14T03:15:00","2023-12-14T03:30:00",2200.28,476.37,2676.65
"2023-12-14","2023-12-14","2023-12-14T03:30:00","2023-12-14T03:45:00",2156.187,473.44,2629.627
"2023-12-14","2023-12-14","2023-12-14T03:45:00","2023-12-14T04:00:00",2112.092,470.513,2582.605
"2023-12-14","2023-12-14","2023-12-14T04:00:00","2023-12-14T04:15:00",2068.009,467.583,2535.592
"2023-12-14","2023-12-14","2023-12-14T04:15:00","2023-12-14T04:30:00",2005.998,460.229,2466.227
"2023-12-14","2023-12-14","2023-12-14T04:30:00","2023-12-14T04:45:00",1943.988,452.874,2396.862
"2023-12-14","2023-12-14","2023-12-14T04:45:00","2023-12-14T05:00:00",1881.979,445.52,2327.499
"2023-12-14","2023-12-14","2023-12-14T05:00:00","2023-12-14T05:15:00",1819.969,438.167,2258.136
"2023-12-14","2023-12-14","2023-12-14T05:15:00","2023-12-14T05:30:00",1751.483,426.504,2177.987
"2023-12-14","2023-12-14","2023-12-14T05:30:00","2023-12-14T05:45:00",1682.988,414.841,2097.829
"2023-12-14","2023-12-14","2023-12-14T05:45:00","2023-12-14T06:00:00",1614.51,403.18,2017.69
"2023-12-14","2023-12-14","2023-12-14T06:00:00","2023-12-14T06:15:00",1546.016,391.518,1937.534
"2023-12-14","2023-12-14","2023-12-14T06:15:00","2023-12-14T06:30:00",1492.691,381.372,1874.063
"2023-12-14","2023-12-14","2023-12-14T06:30:00","2023-12-14T06:45:00",1439.357,371.222,1810.579
"2023-12-14","2023-12-14","2023-12-14T06:45:00","2023-12-14T07:00:00",1386.028,361.07,1747.098
"2023-12-14","2023-12-14","2023-12-14T07:00:00","2023-12-14T07:15:00",1264.225,328.612,1592.837
"2023-12-14","2023-12-14","2023-12-14T07:15:00","2023-12-14T07:30:00",1256.702,324.597,1581.299
"2023-12-14","2023-12-14","2023-12-14T07:30:00","2023-12-14T07:45:00",1249.192,320.579,1569.771
"2023-12-14","2023-12-14","2023-12-14T07:45:00","2023-12-14T08:00:00",1241.678,316.558,1558.236
"2023-12-14","2023-12-14","2023-12-14T08:00:00","2023-12-14T08:15:00",1234.164,312.546,1546.71
"2023-12-14","2023-12-14","2023-12-14T08:15:00","2023-12-14T08:30:00",1212.545,307.237,1519.782
"2023-12-14","2023-12-14","2023-12-14T08:30:00","2023-12-14T08:45:00",1190.938,301.926,1492.864
"2023-12-14","2023-12-14","2023-12-14T08:45:00","2023-12-14T09:00:00",1169.33,296.611,1465.941
"2023-12-14","2023-12-14","2023-12-14T09:00:00","2023-12-14T09:15:00",1147.714,291.304,1439.018
"2023-12-14","2023-12-14","2023-12-14T09:15:00","2023-12-14T09:30:00",1135.696,296.922,1432.618
"2023-12-14","2023-12-14","2023-12-14T09:30:00","2023-12-14T09:45:00",1123.675,302.543,1426.218
"2023-12-14","2023-12-14","2023-12-14T09:45:00","2023-12-14T10:00:00",1111.663,308.164,1419.827
"2023-12-14","2023-12-14","2023-12-14T10:00:00","2023-12-14T10:15:00",1099.633,313.783,1413.416
"2023-12-14","2023-12-14","2023-12-14T10:15:00","2023-12-14T10:30:00",1096.779,322.082,1418.861
"2023-12-14","2023-12-14","2023-12-14T10:30:00","2023-12-14T10:45:00",1093.928,330.386,1424.314
"2023-12-14","2023-12-14","2023-12-14T10:45:00","2023-12-14T11:00:00",1091.074,338.681,1429.755
"2023-12-14","2023-12-14","2023-12-14T11:00:00","2023-12-14T11:15:00",1088.231,346.981,1435.212
"2023-12-14","2023-12-14","2023-12-14T11:15:00","2023-12-14T11:30:00",1083.931,344.782,1428.713
"2023-12-14","2023-12-14","2023-12-14T11:30:00","2023-12-14T11:45:00",1079.653,342.575,1422.228
"2023-12-14","2023-12-14","2023-12-14T11:45:00","2023-12-14T12:00:00",1075.366,340.366,1415.732
"2023-12-14","2023-12-14","2023-12-14T12:00:00","2023-12-14T12:15:00",1071.082,338.16,1409.242
"2023-12-14","2023-12-14","2023-12-14T12:15:00","2023-12-14T12:30:00",1080.937,334.176,1415.113
"2023-12-14","2023-12-14","2023-12-14T12:30:00","2023-12-14T12:45:00",1090.801,330.187,1420.988
"2023-12-14","2023-12-14","2023-12-14T12:45:00","2023-12-14T13:00:00",1100.653,326.198,1426.851
"2023-12-14","2023-12-14","2023-12-14T13:00:00","2023-12-14T13:15:00",1159.646,351.518,1511.164
"2023-12-14","2023-12-14","2023-12-14T13:15:00","2023-12-14T13:30:00",1147.459,349.17,1496.629
"2023-12-14","2023-12-14","2023-12-14T13:30:00","2023-12-14T13:45:00",1135.278,346.826,1482.104
"2023-12-14","2023-12-14","2023-12-14T13:45:00","2023-12-14T14:00:00",1123.09,344.481,1467.571
"2023-12-14","2023-12-14","2023-12-14T14:00:00","2023-12-14T14:15:00",1110.903,342.131,1453.034
"2023-12-14","2023-12-14","2023-12-14T14:15:00","2023-12-14T14:30:00",1084.915,335.727,1420.642
"2023-12-14","2023-12-14","2023-12-14T14:30:00","2023-12-14T14:45:00",1058.918,329.316,1388.234
"2023-12-14","2023-12-14","2023-12-14T14:45:00","2023-12-14T15:00:00",1032.948,322.909,1355.857
"2023-12-14","2023-12-14","2023-12-14T15:00:00","2023-12-14T15:15:00",1006.957,316.502,1323.459
"2023-12-14","2023-12-14","2023-12-14T15:15:00","2023-12-14T15:30:00",977.957,314.961,1292.918
"2023-12-14","2023-12-14","2023-12-14T15:30:00","2023-12-14T15:45:00",948.966,313.42,1262.386
"2023-12-14","2023-12-14","2023-12-14T15:45:00","2023-12-14T16:00:00",919.975,311.873,1231.848
"2023-12-14","2023-12-14","2023-12-14T16:00:00","2023-12-14T16:15:00",890.988,310.336,1201.324
"2023-12-14","2023-12-14","2023-12-14T16:15:00","2023-12-14T16:30:00",871.075,303.835,1174.91
"2023-12-14","2023-12-14","2023-12-14T16:30:00","2023-12-14T16:45:00",851.164,297.339,1148.503
"2023-12-14","2023-12-14","2023-12-14T16:45:00","2023-12-14T17:00:00",831.255,290.837,1122.092
"2023-12-14","2023-12-14","2023-12-14T17:00:00","2023-12-14T17:15:00",811.346,284.339,1095.685
"2023-12-14","2023-12-14","2023-12-14T17:15:00","2023-12-14T17:30:00",826.69,285.414,1112.104
"2023-12-14","2023-12-14","2023-12-14T17:30:00","2023-12-14T17:45:00",842.036,286.49,1128.526
"2023-12-14","2023-12-14","2023-12-14T17:45:00","2023-12-14T18:00:00",857.383,287.564,1144.947
"2023-12-14","2023-12-14","2023-12-14T18:00:00","2023-12-14T18:15:00",872.721,288.638,1161.359
"2023-12-14","2023-12-14","2023-12-14T18:15:00","2023-12-14T18:30:00",876.619,294.426,1171.045
"2023-12-14","2023-12-14","2023-12-14T18:30:00","2023-12-14T18:45:00",880.516,300.216,1180.732
"2023-12-14","2023-12-14","2023-12-14T18:45:00","2023-12-14T19:00:00",884.421,306.004,1190.425
"2023-12-14","2023-12-14","2023-12-14T19:00:00","2023-12-14T19:15:00",922.959,330.785,1253.744
"2023-12-14","2023-12-14","2023-12-14T19:15:00","2023-12-14T19:30:00",913.403,327.926,1241.329
"2023-12-14","2023-12-14","2023-12-14T19:30:00","2023-12-14T19:45:00",903.829,325.069,1228.898
"2023-12-14","2023-12-14","2023-12-14T19:45:00","2023-12-14T20:00:00",894.263,322.212,1216.475
"2023-12-14","2023-12-14","2023-12-14T20:00:00","2023-12-14T20:15:00",884.69,319.361,1204.051
"2023-12-14","2023-12-14","2023-12-14T20:15:00","2023-12-14T20:30:00",868.324,311.998,1180.322
"2023-12-14","2023-12-14","2023-12-14T20:30:00","2023-12-14T20:45:00",851.95,304.636,1156.586
"2023-12-14","2023-12-14","2023-12-14T20:45:00","2023-12-14T21:00:00",835.574,297.269,1132.843
"2023-12-14","2023-12-14","2023-12-14T21:00:00","2023-12-14T21:15:00",819.198,289.912,1109.11
"2023-12-14","2023-12-14","2023-12-14T21:15:00","2023-12-14T21:30:00",836.025,297.37,1133.395
"2023-12-14","2023-12-14","2023-12-14T21:30:00","2023-12-14T21:45:00",852.834,304.828,1157.662
"2023-12-14","2023-12-14","2023-12-14T21:45:00","2023-12-14T22:00:00",869.654,312.288,1181.942
"2023-12-14","2023-12-14","2023-12-14T22:00:00","2023-12-14T22:15:00",886.464,319.749,1206.213
"2023-12-14","2023-12-14","2023-12-14T22:15:00","2023-12-14T22:30:00",918.304,331.213,1249.517
"2023-12-14","2023-12-14","2023-12-14T22:30:00","2023-12-14T22:45:00",950.138,342.676,1292.814
"2023-12-14","2023-12-14","2023-12-14T22:45:00","2023-12-14T23:00:00",981.977,354.136,1336.113
"2023-12-15","2023-12-14","2023-12-14T23:00:00","2023-12-14T23:15:00",1013.808,365.599,1379.407
"2023-12-15","2023-12-14","2023-12-14T23:15:00","2023-12-14T23:30:00",1042.494,365.755,1408.249
"2023-12-15","2023-12-14","2023-12-14T23:30:00","2023-12-14T23:45:00",1071.167,365.911,1437.078
"2023-12-15","2023-12-14","2023-12-14T23:45:00","2023-12-15T00:00:00",1099.845,366.056,1465.901
"2023-12-15","2023-12-15","2023-12-15T00:00:00","2023-12-15T00:15:00",1128.519,366.208,1494.727
"2023-12-15","2023-12-15","2023-12-15T00:15:00","2023-12-15T00:30:00",1150.555,371.821,1522.376
"2023-12-15","2023-12-15","2023-12-15T00:30:00","2023-12-15T00:45:00",1172.576,377.438,1550.014
"2023-12-15","2023-12-15","2023-12-15T00:45:00","2023-12-15T01:00:00",1194.589,383.048,1577.637
"2023-12-15","2023-12-15","2023-12-15T01:00:00","2023-12-15T01:15:00",1133.314,411.679,1544.993
"2023-12-15","2023-12-15","2023-12-15T01:15:00","2023-12-15T01:30:00",1141.532,409.634,1551.166
"2023-12-15","2023-12-15","2023-12-15T01:30:00","2023-12-15T01:45:00",1149.742,407.588,1557.33
"2023-12-15","2023-12-15","2023-12-15T01:45:00","2023-12-15T02:00:00",1157.962,405.54,1563.502
"2023-12-15","2023-12-15","2023-12-15T02:00:00","2023-12-15T02:15:00",1166.167,403.502,1569.669
"2023-12-15","2023-12-15","2023-12-15T02:15:00","2023-12-15T02:30:00",1174.279,402.228,1576.507
"2023-12-15","2023-12-15","2023-12-15T02:30:00","2023-12-15T02:45:00",1182.389,400.961,1583.35
"2023-12-15","2023-12-15","2023-12-15T02:45:00","2023-12-15T03:00:00",1190.489,399.687,1590.176
"2023-12-15","2023-12-15","2023-12-15T03:00:00","2023-12-15T03:15:00",1198.597,398.425,1597.022
"2023-12-15","2023-12-15","2023-12-15T03:15:00","2023-12-15T03:30:00",1206.283,392.384,1598.667
"2023-12-15","2023-12-15","2023-12-15T03:30:00","2023-12-15T03:45:00",1213.965,386.347,1600.312
"2023-12-15","2023-12-15","2023-12-15T03:45:00","2023-12-15T04:00:00",1221.641,380.31,1601.951
