EffTime,ParticipantName,ResourceName,DispatchInstructionMW,InstructionCode,InstrIssueTime,RampUpRate,RampDownRate
"2023-11-19T00:05:00","PT_500044","GU_500720",4,"WIND","2023-11-19T00:05:00",0,0
"2023-11-19T00:05:00","PT_500021","GU_500010",8,"WIND","2023-11-19T00:05:00",0,0
"2023-11-19T00:05:00","PT_500028","GU_503820",7,"WIND","2023-11-19T00:05:00",0,0
"2023-11-19T00:05:00","PT_500021","GU_501720",5,"WIND","2023-11-19T00:05:00",0,0
"2023-11-19T00:05:00","PT_500028","GU_501740",6,"WIND","2023-11-19T00:05:00",0,0
"2023-11-19T00:05:00","PT_500021","GU_501550",9,"WIND","2023-11-19T00:05:00",0,0
"2023-11-19T00:05:00","PT_500024","GU_503400",0,"WIND","2023-11-19T00:05:00",0,0
"2023-11-19T00:05:00","PT_500086","GU_503930",4,"WIND","2023-11-19T00:05:00",0,0
"2023-11-19T00:05:41","PT_402540","GU_403390",19.85,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400021","GU_403980",9.4,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400025","GU_405890",19.07,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400028","GU_401810",18.86,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_402576","GU_404330",37.56,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400028","GU_401540",9.34,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400028","GU_405090",0,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400033","GU_402150",38.55,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400021","GU_401380",16.4,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_402563","GU_403800",17.95,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_402564","GU_403810",12.49,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_402561","GU_403770",29.07,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400028","GU_401890",8.83,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400030","GU_405190",0,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400033","GU_402080",13.8,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400030","GU_405150",0,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_402540","GU_405110",17.24,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400238","GU_403380",26.89,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_402577","GU_404340",8.58,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400021","GU_401960",46.27,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400028","GU_402250",11.66,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400033","GU_400950",13.54,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400038","GU_400550",7.08,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400033","GU_402190",15.6,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400043","GU_400660",30.21,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400043","GU_401000",9.85,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400043","GU_401070",9.5,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400043","GU_401150",9.28,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400043","GU_400650",10.03,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400043","GU_400960",8.96,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400043","GU_401290",0.71,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400043","GU_401340",2.17,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400043","GU_401930",12.53,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400043","GU_401280",10.69,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400030","GU_403760",31.38,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400028","GU_401820",5.39,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400043","GU_405830",13.22,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400051","GU_403970",4.59,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400051","GU_402050",11.03,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400051","GU_402280",7.84,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400200","GU_403990",3.99,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400062","GU_401710",4.79,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400062","GU_400840",28.21,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400021","GU_400021",0.48,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400062","GU_401740",29.88,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400062","GU_401780",13.95,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400062","GU_401720",10.57,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400021","GU_400050",24.04,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400062","GU_401770",66.92,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400062","GU_403940",21.49,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400021","GU_400060",21.33,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400021","GU_400080",19.09,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400062","GU_403930",6.15,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400021","GU_400070",11.34,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400062","GU_404210",25.36,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400126","GU_401500",0,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400021","GU_400591",27.84,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400062","GU_404200",15.28,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400109","GU_401350",32.58,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400208","GU_402110",16.12,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400135","GU_401690",16.82,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400174","GU_405870",5.44,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400021","GU_400910",29.77,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400132","GU_401700",19.65,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400146","GU_401670",4.12,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400021","GU_400920",19.64,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400200","GU_403880",12.54,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400200","GU_403750",2.05,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400220","GU_402300",20.77,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400202","GU_404490",16.02,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400200","GU_404580",6.31,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_402546","GU_403400",32.58,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_402608","GU_405140",43.57,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400178","GU_401900",42.86,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400021","GU_402210",14.42,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400021","GU_404990",15.45,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400021","GU_403840",4.56,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400200","GU_404470",26,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400200","GU_403920",8.06,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400200","GU_404460",14.4,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400225","GU_402340",10.56,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400021","GU_402220",13.72,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400030","GU_403790",77.65,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400033","GU_401940",23.09,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400185","GU_401950",14.62,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:41","PT_400220","GU_405840",0,"WIND","2023-11-19T00:05:41",0,0
"2023-11-19T00:05:47","PT_400033","GU_401680",12.74,"WIND","2023-11-19T00:05:47",0,0
"2023-11-19T00:05:47","PT_400200","GU_404570",32.63,"WIND","2023-11-19T00:05:47",0,0
"2023-11-19T00:05:47","PT_400021","GU_401080",7.5,"WIND","2023-11-19T00:05:47",0,0
"2023-11-19T00:05:49","PT_400222","GU_402270",35.66,"WIND","2023-11-19T00:05:49",0,0
"2023-11-19T00:05:49","PT_400208","GU_402130",20.17,"WIND","2023-11-19T00:05:49",0,0
"2023-11-19T00:05:49","PT_400062","GU_400730",5.55,"WIND","2023-11-19T00:05:49",0,0
"2023-11-19T00:05:51","PT_400028","GU_402260",1.88,"WIND","2023-11-19T00:05:51",0,0
"2023-11-19T00:05:51","PT_400028","GU_402160",3.63,"WIND","2023-11-19T00:05:51",0,0
"2023-11-19T00:05:51","PT_400202","GU_404500",9.61,"WIND","2023-11-19T00:05:51",0,0
"2023-11-19T00:05:51","PT_400043","GU_401240",20.05,"WIND","2023-11-19T00:05:51",0,0
"2023-11-19T00:05:51","PT_400033","GU_401090",7.09,"WIND","2023-11-19T00:05:51",0,0
"2023-11-19T00:05:51","PT_400165","GU_401840",35.9,"WIND","2023-11-19T00:05:51",0,0
"2023-11-19T00:05:53","PT_400192","GU_401980",9.59,"WIND","2023-11-19T00:05:53",0,0
"2023-11-19T00:05:53","PT_400021","GU_401990",53.1,"WIND","2023-11-19T00:05:53",0,0
"2023-11-19T00:05:53","PT_402607","GU_405080",0,"WIND","2023-11-19T00:05:53",0,0
"2023-11-19T00:05:53","PT_400043","GU_401920",0.49,"WIND","2023-11-19T00:05:53",0,0
"2023-11-19T00:05:57","PT_400062","GU_400731",18,"WIND","2023-11-19T00:05:57",0,0
"2023-11-19T00:06:01","PT_400021","GU_400600",13.78,"WIND","2023-11-19T00:06:01",0,0
"2023-11-19T00:06:01","PT_400033","GU_400620",18.38,"WIND","2023-11-19T00:06:01",0,0
"2023-11-19T00:06:01","PT_400033","GU_400940",6.14,"WIND","2023-11-19T00:06:01",0,0
"2023-11-19T00:06:01","PT_400043","GU_402200",5.58,"WIND","2023-11-19T00:06:01",0,0
"2023-11-19T00:06:01","PT_400062","GU_401750",16.89,"WIND","2023-11-19T00:06:01",0,0
"2023-11-19T00:06:01","PT_400062","GU_401730",7.9,"WIND","2023-11-19T00:06:01",0,0
"2023-11-19T00:06:01","PT_400062","GU_401760",6.33,"WIND","2023-11-19T00:06:01",0,0
"2023-11-19T00:06:01","PT_400043","GU_401360",1.32,"WIND","2023-11-19T00:06:01",0,0
"2023-11-19T00:06:05","PT_400062","GU_404420",5.04,"WIND","2023-11-19T00:06:05",0,0
"2023-11-19T00:06:05","PT_400043","GU_402010",2.09,"WIND","2023-11-19T00:06:05",0,0
"2023-11-19T00:40:20","PT_400033","GU_401940",22.16,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400021","GU_400021",0.37,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400021","GU_400060",20.51,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400021","GU_400080",18.35,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400021","GU_400050",22.2,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400021","GU_400910",28.48,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400021","GU_400070",10.3,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400021","GU_401380",15.67,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400021","GU_400591",26.59,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400021","GU_402210",13.88,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400021","GU_400920",18.87,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400021","GU_403840",4.28,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400021","GU_401960",44.49,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400021","GU_404990",14.78,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400021","GU_402220",13.18,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400028","GU_401540",8.78,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400021","GU_403980",9.03,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400028","GU_401820",5.1,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400028","GU_401810",18.08,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400028","GU_402250",11.05,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400030","GU_403760",29.78,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400028","GU_401890",7.17,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400028","GU_405090",0,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400030","GU_405150",0,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400030","GU_403790",74.6,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400030","GU_405190",0,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400033","GU_400950",12.95,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400043","GU_400650",9.52,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400025","GU_405890",18.2,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400033","GU_402080",13.28,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400033","GU_402190",14.9,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400033","GU_402150",37.08,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400038","GU_400550",6.55,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400043","GU_400960",8.48,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400043","GU_400660",29.08,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400043","GU_401070",9.07,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400043","GU_401000",9.47,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400043","GU_401280",10.1,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400043","GU_401150",8.83,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400043","GU_401340",1.98,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400043","GU_401290",0.57,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400043","GU_405830",12.59,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400043","GU_401930",11.42,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400051","GU_402280",7.53,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400051","GU_402050",10.61,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400062","GU_400840",24.83,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400051","GU_403970",4.37,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400062","GU_401720",10.12,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400062","GU_401710",4.61,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400062","GU_401770",59.56,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400062","GU_401740",28.75,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400062","GU_403930",5.82,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400062","GU_401780",12.52,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400062","GU_404200",14.68,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400062","GU_403940",20.69,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400109","GU_401350",31.33,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400062","GU_404210",24.31,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400132","GU_401700",18.78,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400126","GU_401500",0,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400146","GU_401670",3.91,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400135","GU_401690",15.69,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400178","GU_401900",41.21,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400174","GU_405870",5.19,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400200","GU_403750",1.83,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400185","GU_401950",14.02,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400200","GU_403920",7.69,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400200","GU_403880",11.97,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400200","GU_404460",13.87,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400200","GU_403990",3.78,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400200","GU_404580",6.02,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_402608","GU_405140",41.75,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400200","GU_404470",25.02,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400208","GU_402110",15.38,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400238","GU_403380",25.88,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400220","GU_405840",0,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400202","GU_404490",15.42,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_402540","GU_405110",16.59,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400220","GU_402300",19.89,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_400225","GU_402340",10.16,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_402564","GU_403810",11.79,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_402540","GU_403390",18.96,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_402577","GU_404340",8.15,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_402546","GU_403400",31.36,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_402576","GU_404330",36.09,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_402563","GU_403800",17.27,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:20","PT_402561","GU_403770",27.98,"WIND","2023-11-19T00:40:20",0,0
"2023-11-19T00:40:26","PT_400021","GU_401080",7.2,"WIND","2023-11-19T00:40:26",0,0
"2023-11-19T00:40:26","PT_400033","GU_401680",12.23,"WIND","2023-11-19T00:40:26",0,0
"2023-11-19T00:40:26","PT_400200","GU_404570",31.36,"WIND","2023-11-19T00:40:26",0,0
"2023-11-19T00:40:28","PT_400222","GU_402270",34.33,"WIND","2023-11-19T00:40:28",0,0
"2023-11-19T00:40:28","PT_400062","GU_400730",5.33,"WIND","2023-11-19T00:40:28",0,0
"2023-11-19T00:40:28","PT_400208","GU_402130",19.16,"WIND","2023-11-19T00:40:28",0,0
"2023-11-19T00:40:30","PT_400033","GU_401090",6.77,"WIND","2023-11-19T00:40:30",0,0
"2023-11-19T00:40:30","PT_400043","GU_401240",19.28,"WIND","2023-11-19T00:40:30",0,0
"2023-11-19T00:40:30","PT_400202","GU_404500",9.25,"WIND","2023-11-19T00:40:30",0,0
"2023-11-19T00:40:30","PT_400165","GU_401840",34.37,"WIND","2023-11-19T00:40:30",0,0
"2023-11-19T00:40:30","PT_400028","GU_402260",1.79,"WIND","2023-11-19T00:40:30",0,0
"2023-11-19T00:40:30","PT_400028","GU_402160",3.45,"WIND","2023-11-19T00:40:30",0,0
"2023-11-19T00:40:32","PT_400043","GU_401920",0.43,"WIND","2023-11-19T00:40:32",0,0
"2023-11-19T00:40:32","PT_400021","GU_401990",50.78,"WIND","2023-11-19T00:40:32",0,0
"2023-11-19T00:40:32","PT_402607","GU_405080",0,"WIND","2023-11-19T00:40:32",0,0
"2023-11-19T00:40:32","PT_400192","GU_401980",9.22,"WIND","2023-11-19T00:40:32",0,0
"2023-11-19T00:40:36","PT_400062","GU_400731",17.26,"WIND","2023-11-19T00:40:36",0,0
"2023-11-19T00:40:40","PT_400033","GU_400620",17.62,"WIND","2023-11-19T00:40:40",0,0
"2023-11-19T00:40:40","PT_400021","GU_400600",13.26,"WIND","2023-11-19T00:40:40",0,0
"2023-11-19T00:40:40","PT_400043","GU_402200",5.32,"WIND","2023-11-19T00:40:40",0,0
"2023-11-19T00:40:40","PT_400043","GU_401360",1.2,"WIND","2023-11-19T00:40:40",0,0
