TradeDate,DeliveryDate,StartTime,EndTime,ParticipantName,ResourceName,AvgOutturnAvail
"2023-11-19","2023-11-19","2023-11-19T00:30:00","2023-11-19T01:00:00","PT_500028","GU_503920",33.804
"2023-11-19","2023-11-19","2023-11-19T00:30:00","2023-11-19T01:00:00","PT_500086","GU_503930",5.699
"2023-11-19","2023-11-19","2023-11-19T00:30:00","2023-11-19T01:00:00","PT_500086","GU_503940",9.128
"2023-11-19","2023-11-19","2023-11-19T00:30:00","2023-11-19T01:00:00","PT_502514","GU_503950",48
"2023-11-19","2023-11-19","2023-11-19T00:30:00","2023-11-19T01:00:00","PT_502514","GU_503960",50
"2023-11-19","2023-11-19","2023-11-19T00:30:00","2023-11-19T01:00:00","PT_502532","GU_503980",50
"2023-11-19","2023-11-19","2023-11-19T00:30:00","2023-11-19T01:00:00","PT_502534","GU_504030",22.64
"2023-11-19","2023-11-19","2023-11-19T00:30:00","2023-11-19T01:00:00","PT_502534","GU_504040",44.163
"2023-11-19","2023-11-19","2023-11-19T00:30:00","2023-11-19T01:00:00","PT_500021","GU_504050",1.293
"2023-11-19","2023-11-19","2023-11-19T00:30:00","2023-11-19T01:00:00","PT_500021","GU_504060",5.283
"2023-11-19","2023-11-19","2023-11-19T00:30:00","2023-11-19T01:00:00","PT_500021","GU_504070",1.293
"2023-11-19","2023-11-19","2023-11-19T00:30:00","2023-11-19T01:00:00","PT_500024","GU_504090",0
"2023-11-19","2023-11-19","2023-11-19T00:30:00","2023-11-19T01:00:00","PT_500021","GU_504160",6.78
"2023-11-19","2023-11-19","2023-11-19T00:30:00","2023-11-19T01:00:00","PT_500110","GU_504200",12.299
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400090","DSU_401270",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400033","DSU_401330",1
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400116","DSU_401400",8
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400124","DSU_401490",6
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400133","DSU_401530",9
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400043","DSU_401590",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400090","DSU_401610",4
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400090","DSU_401620",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400144","DSU_401660",3
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400090","DSU_401800",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400090","DSU_401850",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400116","DSU_401870",4
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400124","DSU_401880",4
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400133","DSU_401910",7
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400043","DSU_402040",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400116","DSU_402090",5
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400116","DSU_402100",2
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400116","DSU_402120",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400133","DSU_402180",2
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400090","DSU_403020",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400090","DSU_403030",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400090","DSU_403040",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400090","DSU_403050",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400090","DSU_403080",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400090","DSU_403120",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400090","DSU_403450",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400090","DSU_403470",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400144","DSU_403500",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400116","DSU_403520",10
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400116","DSU_403560",3
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400133","DSU_403590",3
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400111","DSU_403620",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400116","DSU_403630",6
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400116","DSU_403640",4
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400124","DSU_403660",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400133","DSU_403690",2
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400090","DSU_403720",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400116","DSU_403730",1
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400116","DSU_403760",4
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400024","DSU_403790",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_500064","DSU_501200",6
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_500078","DSU_501330",1
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_500067","DSU_501380",1
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_500098","DSU_501450",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_500099","DSU_501460",7
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_500067","DSU_501510",1
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_500078","DSU_501560",5
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_500067","DSU_501590",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_500067","DSU_501600",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_500053","DSU_503420",1
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_500053","DSU_503450",7
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_502516","DSU_503460",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_500053","DSU_503480",2
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_500099","DSU_503650",1
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400021","GU_400021",6.344
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400021","GU_400030",0.07
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400021","GU_400050",23.502
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400021","GU_400060",29.8
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400021","GU_400070",60.575
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400021","GU_400080",24.094
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400024","GU_400120",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400024","GU_400121",82
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400030","GU_400180",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400030","GU_400181",94
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400030","GU_400182",94
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400030","GU_400183",94
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400030","GU_400200",21
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400030","GU_400201",22
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400030","GU_400202",19
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400030","GU_400203",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400030","GU_400210",10
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400030","GU_400211",10
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400030","GU_400220",23
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400030","GU_400221",23
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400030","GU_400240",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400030","GU_400250",15
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400030","GU_400251",15
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400030","GU_400252",4
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400030","GU_400260",4
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400030","GU_400270",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400030","GU_400271",240
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400030","GU_400272",260
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400030","GU_400280",15
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400030","GU_400281",4
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400030","GU_400290",8
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400030","GU_400324",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400030","GU_400325",232
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400030","GU_400360",73
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400030","GU_400361",73
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400030","GU_400362",73
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400030","GU_400363",73
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400030","GU_400370",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400035","GU_400480",321
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400037","GU_400500",407
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400041","GU_400530",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400044","GU_400540",378
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400038","GU_400550",19.737
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400021","GU_400591",54.669
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400021","GU_400600",17.25
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400033","GU_400620",16.681
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400043","GU_400650",27.94
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400043","GU_400660",37.72
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400062","GU_400730",8.47
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400062","GU_400731",29.012
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400064","GU_400750",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400064","GU_400751",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400064","GU_400752",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400064","GU_400753",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400064","GU_400762",447
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400064","GU_400770",52
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400064","GU_400771",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400064","GU_400780",26
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400064","GU_400781",52
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400062","GU_400840",26.389
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400030","GU_400850",435
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400021","GU_400910",50.508
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400021","GU_400920",24.995
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400028","GU_400930",432
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400033","GU_400940",17.123
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400033","GU_400950",17.776
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400043","GU_401000",13.23
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400078","GU_401010",58
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400078","GU_401011",58
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400043","GU_401060",14.11
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400043","GU_401070",15.811
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400021","GU_401080",9.66
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400033","GU_401090",10.158
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400043","GU_401150",17.599
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400087","GU_401230",17
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400043","GU_401240",25.18
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400043","GU_401250",30.653
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400043","GU_401280",24.965
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400043","GU_401290",4.401
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400043","GU_401340",5.79
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400109","GU_401350",42.826
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400043","GU_401360",3.817
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400021","GU_401380",22.719
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400033","GU_401440",0.741
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400126","GU_401500",3.661
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400028","GU_401540",26.226
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400146","GU_401670",5.925
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400033","GU_401680",16.168
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400135","GU_401690",34.104
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400132","GU_401700",21.101
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400062","GU_401710",5.954
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400062","GU_401720",13.984
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400062","GU_401730",10.068
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400062","GU_401740",36.88
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400062","GU_401750",17.948
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400062","GU_401760",7.96
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400062","GU_401770",69.501
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400062","GU_401780",14.935
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400043","GU_401790",13.08
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400028","GU_401810",26.463
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400028","GU_401820",5.137
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400165","GU_401840",63.047
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400169","GU_401860",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400028","GU_401890",8.497
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400178","GU_401900",48.388
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400043","GU_401920",1.624
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400043","GU_401930",31.497
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400033","GU_401940",29.83
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400185","GU_401950",24.682
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400021","GU_401960",62.271
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400192","GU_401980",13.379
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400021","GU_401990",80.09
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400043","GU_402010",4.421
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400198","GU_402030",62
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400051","GU_402050",13.769
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400033","GU_402080",17.22
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400208","GU_402110",34.397
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400208","GU_402130",47.234
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400033","GU_402150",51.94
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400028","GU_402160",3.458
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400033","GU_402190",23.828
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400043","GU_402200",5.954
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400021","GU_402210",17.961
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400021","GU_402220",16.389
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400028","GU_402250",34.46
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400028","GU_402260",4.8
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400222","GU_402270",44.52
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400051","GU_402280",11.173
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400220","GU_402300",35.413
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400225","GU_402340",13.14
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400460","GU_403000",2
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400238","GU_403380",33.57
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_402540","GU_403390",32.712
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_402546","GU_403400",40.659
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400030","GU_403560",19
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400030","GU_403630",30
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400030","GU_403660",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400200","GU_403750",15.191
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400030","GU_403760",88.77
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_402561","GU_403770",34.717
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400030","GU_403790",113.162
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_402563","GU_403800",22.206
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_402564","GU_403810",20.07
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400021","GU_403840",13.394
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400200","GU_403880",25.212
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400200","GU_403920",16.747
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400062","GU_403930",15.245
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400062","GU_403940",26.617
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400021","GU_403950",13.311
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400051","GU_403970",6.959
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400021","GU_403980",11.298
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400200","GU_403990",11.131
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_402540","GU_404000",22.809
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_402540","GU_404010",11
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400062","GU_404200",21.376
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400062","GU_404210",42.394
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_402573","GU_404260",50
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_402573","GU_404270",0
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400062","GU_404290",6.535
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_402576","GU_404330",51.262
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_402577","GU_404340",21.542
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_402579","GU_404360",50
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_402579","GU_404370",50
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_402580","GU_404380",50
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_402580","GU_404390",50
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400062","GU_404420",27.037
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400200","GU_404460",17.98
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400200","GU_404470",32.918
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_402563","GU_404480",7.851
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400202","GU_404490",19.99
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400202","GU_404500",12.01
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_402540","GU_404510",9
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_402540","GU_404520",27
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_402584","GU_404530",16
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_402585","GU_404540",9
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_402586","GU_404550",10
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400080","GU_404560",5.149
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400200","GU_404570",45.828
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_400200","GU_404580",8.84
"2023-11-19","2023-11-19","2023-11-19T01:00:00","2023-11-19T01:30:00","PT_402540","GU_404900",0
