StartTime,EndTime,ImbalanceVolume,ImbalancePrice,ImbalanceCost
"2023-12-11T06:30:00","2023-12-11T07:00:00",-10.784,95.73,-1032.35232
"2023-12-11T07:00:00","2023-12-11T07:30:00",-16.098,92.63,-1491.15774
"2023-12-11T07:30:00","2023-12-11T08:00:00",24.585,124.25,3054.68625
"2023-12-11T08:00:00","2023-12-11T08:30:00",35.956,125.63,4517.15228
"2023-12-11T08:30:00","2023-12-11T09:00:00",33.804,124.52,4209.27408
"2023-12-11T09:00:00","2023-12-11T09:30:00",15.277,110.78,1692.38606
"2023-12-11T09:30:00","2023-12-11T10:00:00",8.998,121.14,1090.01772
"2023-12-11T10:00:00","2023-12-11T10:30:00",1.32,112.64,148.6848
"2023-12-11T10:30:00","2023-12-11T11:00:00",-16.052,85.6,-1374.0512
"2023-12-11T11:00:00","2023-12-11T11:30:00",7.171,132.13,947.50423
"2023-12-11T11:30:00","2023-12-11T12:00:00",-6.035,91.92,-554.7372
"2023-12-11T12:00:00","2023-12-11T12:30:00",-10.836,82.84,-897.65424
"2023-12-11T12:30:00","2023-12-11T13:00:00",-12.862,86.14,-1107.93268
"2023-12-11T13:00:00","2023-12-11T13:30:00",-5.374,93.79,-504.02746
"2023-12-11T13:30:00","2023-12-11T14:00:00",-13.707,85.6,-1173.3192
"2023-12-11T14:00:00","2023-12-11T14:30:00",-10.972,86.31,-946.99332
"2023-12-11T14:30:00","2023-12-11T15:00:00",-7.239,88.94,-643.83666
"2023-12-11T15:00:00","2023-12-11T15:30:00",-5.211,95.27,-496.45197
"2023-12-11T15:30:00","2023-12-11T16:00:00",5.855,122.43,716.82765
"2023-12-11T16:00:00","2023-12-11T16:30:00",-12.578,74.14,-932.53292
"2023-12-11T16:30:00","2023-12-11T17:00:00",-0.678,105.64,-71.62392
"2023-12-11T17:00:00","2023-12-11T17:30:00",2.767,136.56,377.86152
"2023-12-11T17:30:00","2023-12-11T18:00:00",-4.372,88.3,-386.0476
"2023-12-11T18:00:00","2023-12-11T18:30:00",-1.343,99.35,-133.42705
"2023-12-11T18:30:00","2023-12-11T19:00:00",-8.582,83.34,-715.22388
"2023-12-11T19:00:00","2023-12-11T19:30:00",-3.301,87.83,-289.92683
"2023-12-11T19:30:00","2023-12-11T20:00:00",-15.836,79.83,-1264.18788
"2023-12-11T20:00:00","2023-12-11T20:30:00",-8.677,83.43,-723.92211
"2023-12-11T20:30:00","2023-12-11T21:00:00",-16.424,70.13,-1151.81512
"2023-12-11T21:00:00","2023-12-11T21:30:00",1.378,104.79,144.40062
"2023-12-11T21:30:00","2023-12-11T22:00:00",12.105,143.49,1736.94645
"2023-12-11T22:00:00","2023-12-11T22:30:00",11.388,149,1696.812
"2023-12-11T22:30:00","2023-12-11T23:00:00",20.287,139.46,2829.22502
"2023-12-11T23:00:00","2023-12-11T23:30:00",12.62,41.95,529.409
"2023-12-11T23:30:00","2023-12-12T00:00:00",10.551,62.78,662.39178
"2023-12-12T00:00:00","2023-12-12T00:30:00",11.63,91.98,1069.7274
"2023-12-12T00:30:00","2023-12-12T01:00:00",10.005,109.86,1099.1493
"2023-12-12T01:00:00","2023-12-12T01:30:00",0.761,105.15,80.01915
"2023-12-12T01:30:00","2023-12-12T02:00:00",4.913,124.33,610.83329
"2023-12-12T02:00:00","2023-12-12T02:30:00",10.159,125.27,1272.61793
"2023-12-12T02:30:00","2023-12-12T03:00:00",10.017,125.82,1260.33894
"2023-12-12T03:00:00","2023-12-12T03:30:00",16.73,135.54,2267.5842
"2023-12-12T03:30:00","2023-12-12T04:00:00",23.823,143.81,3425.98563
"2023-12-12T04:00:00","2023-12-12T04:30:00",6.625,124.23,823.02375
"2023-12-12T04:30:00","2023-12-12T05:00:00",12.129,132.75,1610.12475
"2023-12-12T05:00:00","2023-12-12T05:30:00",18.551,156.02,2894.32702
"2023-12-12T05:30:00","2023-12-12T06:00:00",1.649,118.48,195.37352
"2023-12-12T06:00:00","2023-12-12T06:30:00",-9.245,91,-841.295
"2023-12-12T06:30:00","2023-12-12T07:00:00",-3.082,130.39,-401.86198
"2023-12-12T07:00:00","2023-12-12T07:30:00",8.167,154.48,1261.63816
"2023-12-12T07:30:00","2023-12-12T08:00:00",32.197,243.35,7835.13995
"2023-12-12T08:00:00","2023-12-12T08:30:00",24.472,197.75,4839.338
"2023-12-12T08:30:00","2023-12-12T09:00:00",21.3,206.19,4391.847
"2023-12-12T09:00:00","2023-12-12T09:30:00",16.695,190.9,3187.0755
"2023-12-12T09:30:00","2023-12-12T10:00:00",15.114,200.42,3029.14788
"2023-12-12T10:00:00","2023-12-12T10:30:00",15.2,200.79,3052.008
"2023-12-12T10:30:00","2023-12-12T11:00:00",15.478,185.66,2873.64548
"2023-12-12T11:00:00","2023-12-12T11:30:00",15.472,167.1,2585.3712
"2023-12-12T11:30:00","2023-12-12T12:00:00",20.047,204.47,4099.01009
"2023-12-12T12:00:00","2023-12-12T12:30:00",28.997,230.3,6678.0091
"2023-12-12T12:30:00","2023-12-12T13:00:00",22.343,215.46,4814.02278
"2023-12-12T13:00:00","2023-12-12T13:30:00",17.055,177.82,3032.7201
"2023-12-12T13:30:00","2023-12-12T14:00:00",1.014,105.19,106.66266
"2023-12-12T14:00:00","2023-12-12T14:30:00",14.642,173.81,2544.92602
"2023-12-12T14:30:00","2023-12-12T15:00:00",18.413,185.37,3413.21781
"2023-12-12T15:00:00","2023-12-12T15:30:00",24.178,201.28,4866.54784
"2023-12-12T15:30:00","2023-12-12T16:00:00",21.06,191.42,4031.3052
"2023-12-12T16:00:00","2023-12-12T16:30:00",15.109,200.12,3023.61308
"2023-12-12T16:30:00","2023-12-12T17:00:00",8.806,160.48,1413.18688
"2023-12-12T17:00:00","2023-12-12T17:30:00",-1.549,155.62,-241.05538
"2023-12-12T17:30:00","2023-12-12T18:00:00",-15.942,82.07,-1308.35994
"2023-12-12T18:00:00","2023-12-12T18:30:00",-28.391,73.17,-2077.36947
"2023-12-12T18:30:00","2023-12-12T19:00:00",-37.13,71.49,-2654.4237
"2023-12-12T19:00:00","2023-12-12T19:30:00",-29.302,62.61,-1834.59822
"2023-12-12T19:30:00","2023-12-12T20:00:00",-27.301,70.42,-1922.53642
"2023-12-12T20:00:00","2023-12-12T20:30:00",-20.892,64.57,-1348.99644
"2023-12-12T20:30:00","2023-12-12T21:00:00",-23.411,51.63,-1208.70993
"2023-12-12T21:00:00","2023-12-12T21:30:00",12.194,130.1,1586.4394
"2023-12-12T21:30:00","2023-12-12T22:00:00",-5.618,59.01,-331.51818
"2023-12-12T22:00:00","2023-12-12T22:30:00",1.834,97.13,178.13642
"2023-12-12T22:30:00","2023-12-12T23:00:00",-11.589,35.19,-407.81691
"2023-12-12T23:00:00","2023-12-12T23:30:00",-32.349,9.25,-299.22825
"2023-12-12T23:30:00","2023-12-13T00:00:00",-23.328,22.56,-526.27968
"2023-12-13T00:00:00","2023-12-13T00:30:00",-12.575,54.91,-690.49325
"2023-12-13T00:30:00","2023-12-13T01:00:00",-14.32,48.6,-695.952
"2023-12-13T01:00:00","2023-12-13T01:30:00",-4.297,-8.97,38.54409
"2023-12-13T01:30:00","2023-12-13T02:00:00",-11.46,21.38,-245.0148
"2023-12-13T02:00:00","2023-12-13T02:30:00",-13.203,24.5,-323.4735
"2023-12-13T02:30:00","2023-12-13T03:00:00",-17.221,14.37,-247.46577
"2023-12-13T03:00:00","2023-12-13T03:30:00",-33.421,-3.8,126.9998
"2023-12-13T03:30:00","2023-12-13T04:00:00",-30.703,-0.94,28.86082
"2023-12-13T04:00:00","2023-12-13T04:30:00",-31.254,-1.37,42.81798
"2023-12-13T04:30:00","2023-12-13T05:00:00",-16.659,37.44,-623.71296
"2023-12-13T05:00:00","2023-12-13T05:30:00",-32.309,22.7,-733.4143
"2023-12-13T05:30:00","2023-12-13T06:00:00",-44.361,28.87,-1280.70207
"2023-12-13T06:00:00","2023-12-13T06:30:00",-38.837,60.17,-2336.82229
"2023-12-13T06:30:00","2023-12-13T07:00:00",-24.683,72.7,-1794.4541
"2023-12-13T07:00:00","2023-12-13T07:30:00",-24.239,80.09,-1941.30151
"2023-12-13T07:30:00","2023-12-13T08:00:00",-16.138,80.46,-1298.46348
"2023-12-13T08:00:00","2023-12-13T08:30:00",-17.649,85.64,-1511.46036
"2023-12-13T08:30:00","2023-12-13T09:00:00",-30.285,92.8,-2810.448
"2023-12-13T09:00:00","2023-12-13T09:30:00",-37.291,85.45,-3186.51595
"2023-12-13T09:30:00","2023-12-13T10:00:00",-29.729,89.72,-2667.28588
"2023-12-13T10:00:00","2023-12-13T10:30:00",-32.125,80.91,-2599.23375
"2023-12-13T10:30:00","2023-12-13T11:00:00",-37.753,87.43,-3300.74479
"2023-12-13T11:00:00","2023-12-13T11:30:00",-37.63,89.35,-3362.2405
"2023-12-13T11:30:00","2023-12-13T12:00:00",-37.086,89.69,-3326.24334
"2023-12-13T12:00:00","2023-12-13T12:30:00",-32.317,93.92,-3035.21264
"2023-12-13T12:30:00","2023-12-13T13:00:00",-27.669,93.99,-2600.60931
"2023-12-13T13:00:00","2023-12-13T13:30:00",-25.323,93.37,-2364.40851
"2023-12-13T13:30:00","2023-12-13T14:00:00",-26.101,93.1,-2430.0031
"2023-12-13T14:00:00","2023-12-13T14:30:00",-32.179,92.82,-2986.85478
"2023-12-13T14:30:00","2023-12-13T15:00:00",-23.908,93.1,-2225.8348
"2023-12-13T15:00:00","2023-12-13T15:30:00",-39.081,88.94,-3475.86414
"2023-12-13T15:30:00","2023-12-13T16:00:00",-36.805,85.47,-3145.72335
"2023-12-13T16:00:00","2023-12-13T16:30:00",-19.342,93.91,-1816.40722
"2023-12-13T16:30:00","2023-12-13T17:00:00",-2.429,77.97,-189.38913
"2023-12-13T17:00:00","2023-12-13T17:30:00",3.069,196.64,603.48816
"2023-12-13T17:30:00","2023-12-13T18:00:00",-5.272,76.67,-404.20424
"2023-12-13T18:00:00","2023-12-13T18:30:00",-12.664,90.68,-1148.37152
"2023-12-13T18:30:00","2023-12-13T19:00:00",-23.207,87.45,-2029.45215
"2023-12-13T19:00:00","2023-12-13T19:30:00",-7.13,94.74,-675.4962
"2023-12-13T19:30:00","2023-12-13T20:00:00",-0.818,158.31,-129.49758
"2023-12-13T20:00:00","2023-12-13T20:30:00",-5.684,83.8,-476.3192
"2023-12-13T20:30:00","2023-12-13T21:00:00",-9.404,85.76,-806.48704
"2023-12-13T21:00:00","2023-12-13T21:30:00",8.189,117.17,959.50513
"2023-12-13T21:30:00","2023-12-13T22:00:00",5.981,106.2,635.1822
"2023-12-13T22:00:00","2023-12-13T22:30:00",10.694,142.27,1521.43538
"2023-12-13T22:30:00","2023-12-13T23:00:00",-0.343,98.64,-33.83352
"2023-12-13T23:00:00","2023-12-13T23:30:00",-8.095,44.32,-358.7704
"2023-12-13T23:30:00","2023-12-14T00:00:00",-2.208,49.71,-109.75968
"2023-12-14T00:00:00","2023-12-14T00:30:00",3.603,107.63,387.79089
"2023-12-14T00:30:00","2023-12-14T01:00:00",1.695,107.32,181.9074
"2023-12-14T01:00:00","2023-12-14T01:30:00",11.269,122.44,1379.77636
"2023-12-14T01:30:00","2023-12-14T02:00:00",-7.863,27.36,-215.13168
"2023-12-14T02:00:00","2023-12-14T02:30:00",3.523,117.96,415.57308
"2023-12-14T02:30:00","2023-12-14T03:00:00",1.099,102.38,112.51562
"2023-12-14T03:00:00","2023-12-14T03:30:00",-6.522,30.64,-199.83408
"2023-12-14T03:30:00","2023-12-14T04:00:00",1.829,86.41,158.04389
"2023-12-14T04:00:00","2023-12-14T04:30:00",-0.981,72.39,-71.01459
"2023-12-14T04:30:00","2023-12-14T05:00:00",-4.926,42.14,-207.58164
"2023-12-14T05:00:00","2023-12-14T05:30:00",-6.8,49.12,-334.016
"2023-12-14T05:30:00","2023-12-14T06:00:00",25.253,151.21,3818.50613
"2023-12-14T06:00:00","2023-12-14T06:30:00",11.056,125.38,1386.20128
"2023-12-14T06:30:00","2023-12-14T07:00:00",-12.414,91.78,-1139.35692
"2023-12-14T07:00:00","2023-12-14T07:30:00",-19.518,95.94,-1872.55692
"2023-12-14T07:30:00","2023-12-14T08:00:00",13.797,141.78,1956.13866
"2023-12-14T08:00:00","2023-12-14T08:30:00",15.359,158.33,2431.79047
"2023-12-14T08:30:00","2023-12-14T09:00:00",13.3,151.3,2012.29
"2023-12-14T09:00:00","2023-12-14T09:30:00",-3.639,88.18,-320.88702
"2023-12-14T09:30:00","2023-12-14T10:00:00",-1.568,84.69,-132.79392
"2023-12-14T10:00:00","2023-12-14T10:30:00",10.864,144.25,1567.132
"2023-12-14T10:30:00","2023-12-14T11:00:00",9.626,125.39,1207.00414
"2023-12-14T11:00:00","2023-12-14T11:30:00",4.719,120.54,568.82826
"2023-12-14T11:30:00","2023-12-14T12:00:00",7.14,125.36,895.0704
"2023-12-14T12:00:00","2023-12-14T12:30:00",2.042,124.14,253.49388
"2023-12-14T12:30:00","2023-12-14T13:00:00",-5.387,85.26,-459.29562
"2023-12-14T13:00:00","2023-12-14T13:30:00",-4.277,109.43,-468.03211
"2023-12-14T13:30:00","2023-12-14T14:00:00",-0.632,120.33,-76.04856
"2023-12-14T14:00:00","2023-12-14T14:30:00",-6.618,83.08,-549.82344
"2023-12-14T14:30:00","2023-12-14T15:00:00",-9.734,86.34,-840.43356
"2023-12-14T15:00:00","2023-12-14T15:30:00",-8.672,88.44,-766.95168
"2023-12-14T15:30:00","2023-12-14T16:00:00",8.848,133.68,1182.80064
"2023-12-14T16:00:00","2023-12-14T16:30:00",-5.377,82.36,-442.84972
"2023-12-14T16:30:00","2023-12-14T17:00:00",-0.033,83.72,-2.76276
"2023-12-14T17:00:00","2023-12-14T17:30:00",5.642,82.15,463.4903
"2023-12-14T17:30:00","2023-12-14T18:00:00",7.955,78.95,628.04725
"2023-12-14T18:00:00","2023-12-14T18:30:00",4.182,76.75,320.9685
"2023-12-14T18:30:00","2023-12-14T19:00:00",3.113,76.91,239.42083
"2023-12-14T19:00:00","2023-12-14T19:30:00",-2.338,85.89,-200.81082
"2023-12-14T19:30:00","2023-12-14T20:00:00",-2.236,93.9,-209.9604
"2023-12-14T20:00:00","2023-12-14T20:30:00",-13.376,81.11,-1084.92736
"2023-12-14T20:30:00","2023-12-14T21:00:00",-4.972,87.87,-436.88964
"2023-12-14T21:00:00","2023-12-14T21:30:00",16.202,87.37,1415.56874
"2023-12-14T21:30:00","2023-12-14T22:00:00",12.756,94.29,1202.76324
"2023-12-14T22:00:00","2023-12-14T22:30:00",19.283,131.13,2528.57979
"2023-12-14T22:30:00","2023-12-14T23:00:00",24.869,143.15,3559.99735
"2023-12-14T23:00:00","2023-12-14T23:30:00",39.898,182.51,7281.78398
"2023-12-14T23:30:00","2023-12-15T00:00:00",26.774,145.64,3899.36536
"2023-12-15T00:00:00","2023-12-15T00:30:00",7.336,137.54,1008.99344
"2023-12-15T00:30:00","2023-12-15T01:00:00",10.357,127.7,1322.5889
"2023-12-15T01:00:00","2023-12-15T01:30:00",6.969,115.48,804.78012
"2023-12-15T01:30:00","2023-12-15T02:00:00",-6.352,47.55,-302.0376
"2023-12-15T02:00:00","2023-12-15T02:30:00",-17.317,60.55,-1048.54435
"2023-12-15T02:30:00","2023-12-15T03:00:00",-16.249,46.62,-757.52838
"2023-12-15T03:00:00","2023-12-15T03:30:00",3.619,119.65,433.01335
"2023-12-15T03:30:00","2023-12-15T04:00:00",-2.356,80.42,-189.46952
"2023-12-15T04:00:00","2023-12-15T04:30:00",-10.395,54.37,-565.17615
"2023-12-15T04:30:00","2023-12-15T05:00:00",-5.334,45.08,-240.45672
"2023-12-15T05:00:00","2023-12-15T05:30:00",-14.653,52.51,-769.42903
"2023-12-15T05:30:00","2023-12-15T06:00:00",-1.31,55.54,-72.7574
"2023-12-15T06:00:00","2023-12-15T06:30:00",-1.526,116.51,-177.79426
"2023-12-15T06:30:00","2023-12-15T07:00:00",-13.345,79.25,-1057.59125
"2023-12-15T07:00:00","2023-12-15T07:30:00",-3.345,118.99,-398.02155
"2023-12-15T07:30:00","2023-12-15T08:00:00",5.796,110.77,642.02292
"2023-12-15T08:00:00","2023-12-15T08:30:00",8.91,116.59,1038.8169
"2023-12-15T08:30:00","2023-12-15T09:00:00",22.227,148.78,3306.93306
"2023-12-15T09:00:00","2023-12-15T09:30:00",21.033,142.29,2992.78557
"2023-12-15T09:30:00","2023-12-15T10:00:00",8.972,137.1,1230.0612
"2023-12-15T10:00:00","2023-12-15T10:30:00",29.866,167.58,5004.94428
"2023-12-15T10:30:00","2023-12-15T11:00:00",26.5,157.6,4176.4
"2023-12-15T11:00:00","2023-12-15T11:30:00",21.488,126.92,2727.25696
"2023-12-15T11:30:00","2023-12-15T12:00:00",12.693,119.59,1517.95587
"2023-12-15T12:00:00","2023-12-15T12:30:00",11.247,131.63,1480.44261
"2023-12-15T12:30:00","2023-12-15T13:00:00",9.276,134.87,1251.05412
"2023-12-15T13:00:00","2023-12-15T13:30:00",21.081,188.44,3972.50364
"2023-12-15T13:30:00","2023-12-15T14:00:00",9.769,121.05,1182.53745
"2023-12-15T14:00:00","2023-12-15T14:30:00",1.772,200.6,355.4632
"2023-12-15T14:30:00","2023-12-15T15:00:00",8.264,189.72,1567.84608
"2023-12-15T15:00:00","2023-12-15T15:30:00",16.888,172.39,2911.32232
"2023-12-15T15:30:00","2023-12-15T16:00:00",30.887,151.76,4687.41112
"2023-12-15T16:00:00","2023-12-15T16:30:00",19.721,117.48,2316.82308
"2023-12-15T16:30:00","2023-12-15T17:00:00",22.445,136.56,3065.0892
"2023-12-15T17:00:00","2023-12-15T17:30:00",28.281,136.85,3870.25485
"2023-12-15T17:30:00","2023-12-15T18:00:00",22.018,126.99,2796.06582
"2023-12-15T18:00:00","2023-12-15T18:30:00",30.624,159,4869.216
"2023-12-15T18:30:00","2023-12-15T19:00:00",33.49,186.21,6236.1729
"2023-12-15T19:00:00","2023-12-15T19:30:00",23.562,127.32,2999.91384
"2023-12-15T19:30:00","2023-12-15T20:00:00",38.68,164.4,6358.992
"2023-12-15T20:00:00","2023-12-15T20:30:00",40.556,142.37,5773.95772
"2023-12-15T20:30:00","2023-12-15T21:00:00",28.444,128.98,3668.70712
"2023-12-15T21:00:00","2023-12-15T21:30:00",33.372,181.15,6045.3378
"2023-12-15T21:30:00","2023-12-15T22:00:00",14.685,122.72,1802.1432
"2023-12-15T22:00:00","2023-12-15T22:30:00",16.252,121.28,1971.04256
"2023-12-15T22:30:00","2023-12-15T23:00:00",-2.764,39.9,-110.2836
"2023-12-15T23:00:00","2023-12-15T23:30:00",4.506,97.91,441.18246
"2023-12-15T23:30:00","2023-12-16T00:00:00",-6.2,40.82,-253.084
"2023-12-16T00:00:00","2023-12-16T00:30:00",-13.744,0,0
"2023-12-16T00:30:00","2023-12-16T01:00:00",-13.474,0,0
"2023-12-16T01:00:00","2023-12-16T01:30:00",-12.778,0,0
"2023-12-16T01:30:00","2023-12-16T02:00:00",-2.67,50.42,-134.6214
"2023-12-16T02:00:00","2023-12-16T02:30:00",5.229,102.51,536.02479
"2023-12-16T02:30:00","2023-12-16T03:00:00",-4.073,0.48,-1.95504
"2023-12-16T03:00:00","2023-12-16T03:30:00",2.262,85.59,193.60458
"2023-12-16T03:30:00","2023-12-16T04:00:00",-4.695,17.09,-80.23755
"2023-12-16T04:00:00","2023-12-16T04:30:00",-6.82,0,0
"2023-12-16T04:30:00","2023-12-16T05:00:00",-5.15,0,0
"2023-12-16T05:00:00","2023-12-16T05:30:00",-3.925,0,0
"2023-12-16T05:30:00","2023-12-16T06:00:00",-4.421,0,0
"2023-12-16T06:00:00","2023-12-16T06:30:00",0.764,80.65,61.6166
"2023-12-16T06:30:00","2023-12-16T07:00:00",13.612,117.41,1598.18492
"2023-12-16T07:00:00","2023-12-16T07:30:00",16.574,131.18,2174.17732
"2023-12-16T07:30:00","2023-12-16T08:00:00",11.161,116.8,1303.6048
"2023-12-16T08:00:00","2023-12-16T08:30:00",17.007,119.09,2025.36363
"2023-12-16T08:30:00","2023-12-16T09:00:00",27.752,136.3,3782.5976
"2023-12-16T09:00:00","2023-12-16T09:30:00",22.621,125.76,2844.81696
"2023-12-16T09:30:00","2023-12-16T10:00:00",19.816,129.23,2560.82168
"2023-12-16T10:00:00","2023-12-16T10:30:00",16.063,123.25,1979.76475
"2023-12-16T10:30:00","2023-12-16T11:00:00",17.624,130.33,2296.93592
"2023-12-16T11:00:00","2023-12-16T11:30:00",19.124,135.01,2581.93124
"2023-12-16T11:30:00","2023-12-16T12:00:00",10.688,144.22,1541.42336
"2023-12-16T12:00:00","2023-12-16T12:30:00",5.56,142.57,792.6892
"2023-12-16T12:30:00","2023-12-16T13:00:00",21.943,141.72,3109.76196
"2023-12-16T13:00:00","2023-12-16T13:30:00",33.486,140.92,4718.84712
"2023-12-16T13:30:00","2023-12-16T14:00:00",24.537,124.41,3052.64817
"2023-12-16T14:00:00","2023-12-16T14:30:00",34.101,131.06,4469.27706
"2023-12-16T14:30:00","2023-12-16T15:00:00",20.017,137.3,2748.3341
"2023-12-16T15:00:00","2023-12-16T15:30:00",16.966,141.63,2402.89458
"2023-12-16T15:30:00","2023-12-16T16:00:00",24.957,131.53,3282.59421
"2023-12-16T16:00:00","2023-12-16T16:30:00",25.428,114.97,2923.45716
"2023-12-16T16:30:00","2023-12-16T17:00:00",23.537,114.16,2686.98392
"2023-12-16T17:00:00","2023-12-16T17:30:00",26.043,114.75,2988.43425
"2023-12-16T17:30:00","2023-12-16T18:00:00",24.728,127.43,3151.08904
"2023-12-16T18:00:00","2023-12-16T18:30:00",26.454,145.69,3854.08326
"2023-12-16T18:30:00","2023-12-16T19:00:00",27.936,173.39,4843.82304
"2023-12-16T19:00:00","2023-12-16T19:30:00",22.809,144.71,3300.69039
"2023-12-16T19:30:00","2023-12-16T20:00:00",11.795,139.49,1645.28455
"2023-12-16T20:00:00","2023-12-16T20:30:00",11.429,133.76,1528.74304
"2023-12-16T20:30:00","2023-12-16T21:00:00",-4.558,22.23,-101.32434
"2023-12-16T21:00:00","2023-12-16T21:30:00",-3.83,28.17,-107.8911
"2023-12-16T21:30:00","2023-12-16T22:00:00",-14.263,0.5,-7.1315
"2023-12-16T22:00:00","2023-12-16T22:30:00",-14.697,45.55,-669.44835
"2023-12-16T22:30:00","2023-12-16T23:00:00",-24.63,0,0
"2023-12-16T23:00:00","2023-12-16T23:30:00",-31.432,0,0
"2023-12-16T23:30:00","2023-12-17T00:00:00",-21.941,0,0
"2023-12-17T00:00:00","2023-12-17T00:30:00",-27.036,0.13,-3.51468
"2023-12-17T00:30:00","2023-12-17T01:00:00",-24.267,0.04,-0.97068
"2023-12-17T01:00:00","2023-12-17T01:30:00",-22.272,0,0
"2023-12-17T01:30:00","2023-12-17T02:00:00",-31.158,0,0
"2023-12-17T02:00:00","2023-12-17T02:30:00",-43.259,0,0
"2023-12-17T02:30:00","2023-12-17T03:00:00",-40.954,0,0
"2023-12-17T03:00:00","2023-12-17T03:30:00",-24.442,0,0
"2023-12-17T03:30:00","2023-12-17T04:00:00",-24.146,0,0
"2023-12-17T04:00:00","2023-12-17T04:30:00",-35.684,0,0
"2023-12-17T04:30:00","2023-12-17T05:00:00",-36.493,0,0
"2023-12-17T05:00:00","2023-12-17T05:30:00",-25.487,0,0
"2023-12-17T05:30:00","2023-12-17T06:00:00",-21.065,0,0
"2023-12-17T06:00:00","2023-12-17T06:30:00",-45.125,0,0
"2023-12-17T06:30:00","2023-12-17T07:00:00",-38.101,0,0
"2023-12-17T07:00:00","2023-12-17T07:30:00",-33.1,0,0
"2023-12-17T07:30:00","2023-12-17T08:00:00",-12.387,0,0
"2023-12-17T08:00:00","2023-12-17T08:30:00",-5.333,0,0
"2023-12-17T08:30:00","2023-12-17T09:00:00",3.366,123.25,414.8595
"2023-12-17T09:00:00","2023-12-17T09:30:00",5.815,77.67,451.65105
"2023-12-17T09:30:00","2023-12-17T10:00:00",-1.687,0,0
"2023-12-17T10:00:00","2023-12-17T10:30:00",-1.25,43.36,-54.2
"2023-12-17T10:30:00","2023-12-17T11:00:00",-2.265,63.83,-144.57495
"2023-12-17T11:00:00","2023-12-17T11:30:00",-27.865,6.08,-169.4192
"2023-12-17T11:30:00","2023-12-17T12:00:00",-18.463,25.69,-474.31447
"2023-12-17T12:00:00","2023-12-17T12:30:00",-34.501,2.66,-91.77266
"2023-12-17T12:30:00","2023-12-17T13:00:00",-33.53,0.21,-7.0413
"2023-12-17T13:00:00","2023-12-17T13:30:00",-15.461,1.42,-21.95462
"2023-12-17T13:30:00","2023-12-17T14:00:00",-6.954,11.96,-83.16984
"2023-12-17T14:00:00","2023-12-17T14:30:00",-0.399,80.87,-32.26713
"2023-12-17T14:30:00","2023-12-17T15:00:00",2.351,97.03,228.11753
"2023-12-17T15:00:00","2023-12-17T15:30:00",-9.762,30.72,-299.88864
"2023-12-17T15:30:00","2023-12-17T16:00:00",-14.105,24.53,-345.99565
"2023-12-17T16:00:00","2023-12-17T16:30:00",-11.092,45.07,-499.91644
"2023-12-17T16:30:00","2023-12-17T17:00:00",11.46,111,1272.06
"2023-12-17T17:00:00","2023-12-17T17:30:00",8.358,110.33,922.13814
"2023-12-17T17:30:00","2023-12-17T18:00:00",17.428,120.26,2095.89128
"2023-12-17T18:00:00","2023-12-17T18:30:00",13.606,112.16,1526.04896
"2023-12-17T18:30:00","2023-12-17T19:00:00",2.797,121.81,340.70257
"2023-12-17T19:00:00","2023-12-17T19:30:00",19.174,119.43,2289.95082
"2023-12-17T19:30:00","2023-12-17T20:00:00",21.643,126.09,2728.96587
"2023-12-17T20:00:00","2023-12-17T20:30:00",21.287,119.31,2539.75197
"2023-12-17T20:30:00","2023-12-17T21:00:00",28.547,119.41,3408.79727
"2023-12-17T21:00:00","2023-12-17T21:30:00",29.306,122.93,3602.58658
"2023-12-17T21:30:00","2023-12-17T22:00:00",34.649,123.15,4267.02435
"2023-12-17T22:00:00","2023-12-17T22:30:00",37.203,111.21,4137.34563
"2023-12-17T22:30:00","2023-12-17T23:00:00",38.663,109.57,4236.30491
"2023-12-17T23:00:00","2023-12-17T23:30:00",-3.841,22.16,-85.11656
"2023-12-17T23:30:00","2023-12-18T00:00:00",-15.697,27.44,-430.72568
"2023-12-18T00:00:00","2023-12-18T00:30:00",-28.963,19.2,-556.0896
"2023-12-18T00:30:00","2023-12-18T01:00:00",-43.922,5.53,-242.88866
"2023-12-18T01:00:00","2023-12-18T01:30:00",-38.798,7.51,-291.37298
"2023-12-18T01:30:00","2023-12-18T02:00:00",-35.364,11.57,-409.16148
"2023-12-18T02:00:00","2023-12-18T02:30:00",-21.707,24.68,-535.72876
"2023-12-18T02:30:00","2023-12-18T03:00:00",-10.013,35.36,-354.05968
"2023-12-18T03:00:00","2023-12-18T03:30:00",-7.28,39.65,-288.652
"2023-12-18T03:30:00","2023-12-18T04:00:00",-2.859,59.77,-170.88243
"2023-12-18T04:00:00","2023-12-18T04:30:00",1.127,91.89,103.56003
"2023-12-18T04:30:00","2023-12-18T05:00:00",-14.298,25.77,-368.45946
"2023-12-18T05:00:00","2023-12-18T05:30:00",-4.362,77.79,-339.31998
"2023-12-18T05:30:00","2023-12-18T06:00:00",-6.912,31.12,-215.10144
"2023-12-18T06:00:00","2023-12-18T06:30:00",-3.081,54.2,-166.9902
"2023-12-18T06:30:00","2023-12-18T07:00:00",-9.071,66.92,-607.03132
"2023-12-18T07:00:00","2023-12-18T07:30:00",-20.262,77.33,-1566.86046
"2023-12-18T07:30:00","2023-12-18T08:00:00",11.674,91.97,1073.65778
"2023-12-18T08:00:00","2023-12-18T08:30:00",-1.022,63.53,-64.92766
