TradeDate,DeliveryDate,StartTime,EndTime,Forecast
2023-12-01,2023-12-01,2023-12-01T07:45:00,2023-12-01T08:00:00,81.415
2023-12-01,2023-12-01,2023-12-01T08:00:00,2023-12-01T08:15:00,82.613
2023-12-01,2023-12-01,2023-12-01T08:15:00,2023-12-01T08:30:00,79.088
2023-12-01,2023-12-01,2023-12-01T08:30:00,2023-12-01T08:45:00,75.597
2023-12-01,2023-12-01,2023-12-01T08:45:00,2023-12-01T09:00:00,72.088
2023-12-01,2023-12-01,2023-12-01T09:00:00,2023-12-01T09:15:00,68.578
2023-12-01,2023-12-01,2023-12-01T09:15:00,2023-12-01T09:30:00,82.733
2023-12-01,2023-12-01,2023-12-01T09:30:00,2023-12-01T09:45:00,96.873
2023-12-01,2023-12-01,2023-12-01T09:45:00,2023-12-01T10:00:00,111.027
2023-12-01,2023-12-01,2023-12-01T10:00:00,2023-12-01T10:15:00,125.177
2023-12-01,2023-12-01,2023-12-01T10:15:00,2023-12-01T10:30:00,137.267
2023-12-01,2023-12-01,2023-12-01T10:30:00,2023-12-01T10:45:00,149.354
2023-12-01,2023-12-01,2023-12-01T10:45:00,2023-12-01T11:00:00,161.431
2023-12-01,2023-12-01,2023-12-01T11:00:00,2023-12-01T11:15:00,173.511
2023-12-01,2023-12-01,2023-12-01T11:15:00,2023-12-01T11:30:00,176.716
2023-12-01,2023-12-01,2023-12-01T11:30:00,2023-12-01T11:45:00,179.922
2023-12-01,2023-12-01,2023-12-01T11:45:00,2023-12-01T12:00:00,183.116
2023-12-01,2023-12-01,2023-12-01T12:00:00,2023-12-01T12:15:00,186.33
2023-12-01,2023-12-01,2023-12-01T12:15:00,2023-12-01T12:30:00,177.387
2023-12-01,2023-12-01,2023-12-01T12:30:00,2023-12-01T12:45:00,168.44
2023-12-01,2023-12-01,2023-12-01T12:45:00,2023-12-01T13:00:00,159.499
2023-12-01,2023-12-01,2023-12-01T13:00:00,2023-12-01T13:15:00,160.293
2023-12-01,2023-12-01,2023-12-01T13:15:00,2023-12-01T13:30:00,150.49
2023-12-01,2023-12-01,2023-12-01T13:30:00,2023-12-01T13:45:00,140.69
2023-12-01,2023-12-01,2023-12-01T13:45:00,2023-12-01T14:00:00,130.89
2023-12-01,2023-12-01,2023-12-01T14:00:00,2023-12-01T14:15:00,121.098
2023-12-01,2023-12-01,2023-12-01T14:15:00,2023-12-01T14:30:00,109.211
2023-12-01,2023-12-01,2023-12-01T14:30:00,2023-12-01T14:45:00,97.335
2023-12-01,2023-12-01,2023-12-01T14:45:00,2023-12-01T15:00:00,85.454
2023-12-01,2023-12-01,2023-12-01T15:00:00,2023-12-01T15:15:00,73.575
2023-12-01,2023-12-01,2023-12-01T15:15:00,2023-12-01T15:30:00,72.188
2023-12-01,2023-12-01,2023-12-01T15:30:00,2023-12-01T15:45:00,70.803
2023-12-01,2023-12-01,2023-12-01T15:45:00,2023-12-01T16:00:00,69.428
2023-12-01,2023-12-01,2023-12-01T16:00:00,2023-12-01T16:15:00,68.055
2023-12-01,2023-12-01,2023-12-01T16:15:00,2023-12-01T16:30:00,70.613
2023-12-01,2023-12-01,2023-12-01T16:30:00,2023-12-01T16:45:00,73.173
2023-12-01,2023-12-01,2023-12-01T16:45:00,2023-12-01T17:00:00,75.754
2023-12-01,2023-12-01,2023-12-01T17:00:00,2023-12-01T17:15:00,78.322
2023-12-01,2023-12-01,2023-12-01T17:15:00,2023-12-01T17:30:00,84.06
2023-12-01,2023-12-01,2023-12-01T17:30:00,2023-12-01T17:45:00,89.777
2023-12-01,2023-12-01,2023-12-01T17:45:00,2023-12-01T18:00:00,95.513
2023-12-01,2023-12-01,2023-12-01T18:00:00,2023-12-01T18:15:00,101.253
2023-12-01,2023-12-01,2023-12-01T18:15:00,2023-12-01T18:30:00,109.915
2023-12-01,2023-12-01,2023-12-01T18:30:00,2023-12-01T18:45:00,118.569
2023-12-01,2023-12-01,2023-12-01T18:45:00,2023-12-01T19:00:00,127.222
2023-12-01,2023-12-01,2023-12-01T19:00:00,2023-12-01T19:15:00,105.023
2023-12-01,2023-12-01,2023-12-01T19:15:00,2023-12-01T19:30:00,107.705
2023-12-01,2023-12-01,2023-12-01T19:30:00,2023-12-01T19:45:00,110.384
2023-12-01,2023-12-01,2023-12-01T19:45:00,2023-12-01T20:00:00,113.06
2023-12-01,2023-12-01,2023-12-01T20:00:00,2023-12-01T20:15:00,115.753
2023-12-01,2023-12-01,2023-12-01T20:15:00,2023-12-01T20:30:00,122.301
2023-12-01,2023-12-01,2023-12-01T20:30:00,2023-12-01T20:45:00,128.849
2023-12-01,2023-12-01,2023-12-01T20:45:00,2023-12-01T21:00:00,135.403
2023-12-01,2023-12-01,2023-12-01T21:00:00,2023-12-01T21:15:00,141.955
2023-12-01,2023-12-01,2023-12-01T21:15:00,2023-12-01T21:30:00,145.597
2023-12-01,2023-12-01,2023-12-01T21:30:00,2023-12-01T21:45:00,149.243
2023-12-01,2023-12-01,2023-12-01T21:45:00,2023-12-01T22:00:00,152.882
2023-12-01,2023-12-01,2023-12-01T22:00:00,2023-12-01T22:15:00,156.531
2023-12-01,2023-12-01,2023-12-01T22:15:00,2023-12-01T22:30:00,157.484
2023-12-01,2023-12-01,2023-12-01T22:30:00,2023-12-01T22:45:00,158.449
2023-12-01,2023-12-01,2023-12-01T22:45:00,2023-12-01T23:00:00,159.405
2023-12-02,2023-12-01,2023-12-01T23:00:00,2023-12-01T23:15:00,160.361
2023-12-02,2023-12-01,2023-12-01T23:15:00,2023-12-01T23:30:00,159.949
2023-12-02,2023-12-01,2023-12-01T23:30:00,2023-12-01T23:45:00,159.535
2023-12-02,2023-12-01,2023-12-01T23:45:00,2023-12-02T00:00:00,159.112
2023-12-02,2023-12-02,2023-12-02T00:00:00,2023-12-02T00:15:00,158.697
2023-12-02,2023-12-02,2023-12-02T00:15:00,2023-12-02T00:30:00,162.359
2023-12-02,2023-12-02,2023-12-02T00:30:00,2023-12-02T00:45:00,166.014
2023-12-02,2023-12-02,2023-12-02T00:45:00,2023-12-02T01:00:00,169.674
2023-12-02,2023-12-02,2023-12-02T01:00:00,2023-12-02T01:15:00,184.185
2023-12-02,2023-12-02,2023-12-02T01:15:00,2023-12-02T01:30:00,184.067
2023-12-02,2023-12-02,2023-12-02T01:30:00,2023-12-02T01:45:00,183.935
2023-12-02,2023-12-02,2023-12-02T01:45:00,2023-12-02T02:00:00,183.818
2023-12-02,2023-12-02,2023-12-02T02:00:00,2023-12-02T02:15:00,183.694
2023-12-02,2023-12-02,2023-12-02T02:15:00,2023-12-02T02:30:00,180.958
2023-12-02,2023-12-02,2023-12-02T02:30:00,2023-12-02T02:45:00,178.225
2023-12-02,2023-12-02,2023-12-02T02:45:00,2023-12-02T03:00:00,175.481
2023-12-02,2023-12-02,2023-12-02T03:00:00,2023-12-02T03:15:00,172.737
2023-12-02,2023-12-02,2023-12-02T03:15:00,2023-12-02T03:30:00,173.787
2023-12-02,2023-12-02,2023-12-02T03:30:00,2023-12-02T03:45:00,174.823
2023-12-02,2023-12-02,2023-12-02T03:45:00,2023-12-02T04:00:00,175.858
2023-12-02,2023-12-02,2023-12-02T04:00:00,2023-12-02T04:15:00,176.903
2023-12-02,2023-12-02,2023-12-02T04:15:00,2023-12-02T04:30:00,182.74
2023-12-02,2023-12-02,2023-12-02T04:30:00,2023-12-02T04:45:00,188.562
2023-12-02,2023-12-02,2023-12-02T04:45:00,2023-12-02T05:00:00,194.395
2023-12-02,2023-12-02,2023-12-02T05:00:00,2023-12-02T05:15:00,200.224
2023-12-02,2023-12-02,2023-12-02T05:15:00,2023-12-02T05:30:00,201.563
2023-12-02,2023-12-02,2023-12-02T05:30:00,2023-12-02T05:45:00,202.918
2023-12-02,2023-12-02,2023-12-02T05:45:00,2023-12-02T06:00:00,204.264
2023-12-02,2023-12-02,2023-12-02T06:00:00,2023-12-02T06:15:00,205.605
2023-12-02,2023-12-02,2023-12-02T06:15:00,2023-12-02T06:30:00,209.363
2023-12-02,2023-12-02,2023-12-02T06:30:00,2023-12-02T06:45:00,213.118
2023-12-02,2023-12-02,2023-12-02T06:45:00,2023-12-02T07:00:00,216.861
2023-12-02,2023-12-02,2023-12-02T07:00:00,2023-12-02T07:15:00,238.763
2023-12-02,2023-12-02,2023-12-02T07:15:00,2023-12-02T07:30:00,242.647
2023-12-02,2023-12-02,2023-12-02T07:30:00,2023-12-02T07:45:00,246.521
2023-12-02,2023-12-02,2023-12-02T07:45:00,2023-12-02T08:00:00,250.394
2023-12-02,2023-12-02,2023-12-02T08:00:00,2023-12-02T08:15:00,254.283
2023-12-02,2023-12-02,2023-12-02T08:15:00,2023-12-02T08:30:00,255.558
2023-12-02,2023-12-02,2023-12-02T08:30:00,2023-12-02T08:45:00,256.853
2023-12-02,2023-12-02,2023-12-02T08:45:00,2023-12-02T09:00:00,258.13
2023-12-02,2023-12-02,2023-12-02T09:00:00,2023-12-02T09:15:00,259.426
2023-12-02,2023-12-02,2023-12-02T09:15:00,2023-12-02T09:30:00,273.312
2023-12-02,2023-12-02,2023-12-02T09:30:00,2023-12-02T09:45:00,287.18
2023-12-02,2023-12-02,2023-12-02T09:45:00,2023-12-02T10:00:00,301.063
2023-12-02,2023-12-02,2023-12-02T10:00:00,2023-12-02T10:15:00,314.956
2023-12-02,2023-12-02,2023-12-02T10:15:00,2023-12-02T10:30:00,323.358
2023-12-02,2023-12-02,2023-12-02T10:30:00,2023-12-02T10:45:00,331.741
2023-12-02,2023-12-02,2023-12-02T10:45:00,2023-12-02T11:00:00,340.142
2023-12-02,2023-12-02,2023-12-02T11:00:00,2023-12-02T11:15:00,348.538
2023-12-02,2023-12-02,2023-12-02T11:15:00,2023-12-02T11:30:00,345.683
2023-12-02,2023-12-02,2023-12-02T11:30:00,2023-12-02T11:45:00,342.842
2023-12-02,2023-12-02,2023-12-02T11:45:00,2023-12-02T12:00:00,339.99
2023-12-02,2023-12-02,2023-12-02T12:00:00,2023-12-02T12:15:00,337.138
2023-12-02,2023-12-02,2023-12-02T12:15:00,2023-12-02T12:30:00,318.988
2023-12-02,2023-12-02,2023-12-02T12:30:00,2023-12-02T12:45:00,300.828
2023-12-02,2023-12-02,2023-12-02T12:45:00,2023-12-02T13:00:00,282.676
2023-12-02,2023-12-02,2023-12-02T13:00:00,2023-12-02T13:15:00,291.834
2023-12-02,2023-12-02,2023-12-02T13:15:00,2023-12-02T13:30:00,284.138
2023-12-02,2023-12-02,2023-12-02T13:30:00,2023-12-02T13:45:00,276.458
2023-12-02,2023-12-02,2023-12-02T13:45:00,2023-12-02T14:00:00,268.763
2023-12-02,2023-12-02,2023-12-02T14:00:00,2023-12-02T14:15:00,261.081
2023-12-02,2023-12-02,2023-12-02T14:15:00,2023-12-02T14:30:00,249.92
2023-12-02,2023-12-02,2023-12-02T14:30:00,2023-12-02T14:45:00,238.768
2023-12-02,2023-12-02,2023-12-02T14:45:00,2023-12-02T15:00:00,227.606
2023-12-02,2023-12-02,2023-12-02T15:00:00,2023-12-02T15:15:00,216.455
2023-12-02,2023-12-02,2023-12-02T15:15:00,2023-12-02T15:30:00,212.086
2023-12-02,2023-12-02,2023-12-02T15:30:00,2023-12-02T15:45:00,207.741
2023-12-02,2023-12-02,2023-12-02T15:45:00,2023-12-02T16:00:00,203.381
2023-12-02,2023-12-02,2023-12-02T16:00:00,2023-12-02T16:15:00,199.035
2023-12-02,2023-12-02,2023-12-02T16:15:00,2023-12-02T16:30:00,176.817
2023-12-02,2023-12-02,2023-12-02T16:30:00,2023-12-02T16:45:00,154.597
2023-12-02,2023-12-02,2023-12-02T16:45:00,2023-12-02T17:00:00,132.391
2023-12-02,2023-12-02,2023-12-02T17:00:00,2023-12-02T17:15:00,110.172
2023-12-02,2023-12-02,2023-12-02T17:15:00,2023-12-02T17:30:00,105.154
2023-12-02,2023-12-02,2023-12-02T17:30:00,2023-12-02T17:45:00,100.129
2023-12-02,2023-12-02,2023-12-02T17:45:00,2023-12-02T18:00:00,95.111
2023-12-02,2023-12-02,2023-12-02T18:00:00,2023-12-02T18:15:00,90.086
2023-12-02,2023-12-02,2023-12-02T18:15:00,2023-12-02T18:30:00,84.519
2023-12-02,2023-12-02,2023-12-02T18:30:00,2023-12-02T18:45:00,78.933
2023-12-02,2023-12-02,2023-12-02T18:45:00,2023-12-02T19:00:00,73.353
2023-12-02,2023-12-02,2023-12-02T19:00:00,2023-12-02T19:15:00,90.649
2023-12-02,2023-12-02,2023-12-02T19:15:00,2023-12-02T19:30:00,86.82
2023-12-02,2023-12-02,2023-12-02T19:30:00,2023-12-02T19:45:00,82.997
2023-12-02,2023-12-02,2023-12-02T19:45:00,2023-12-02T20:00:00,79.172
2023-12-02,2023-12-02,2023-12-02T20:00:00,2023-12-02T20:15:00,75.354
2023-12-02,2023-12-02,2023-12-02T20:15:00,2023-12-02T20:30:00,71.63
2023-12-02,2023-12-02,2023-12-02T20:30:00,2023-12-02T20:45:00,67.916
2023-12-02,2023-12-02,2023-12-02T20:45:00,2023-12-02T21:00:00,64.178
2023-12-02,2023-12-02,2023-12-02T21:00:00,2023-12-02T21:15:00,60.462
2023-12-02,2023-12-02,2023-12-02T21:15:00,2023-12-02T21:30:00,57.662
2023-12-02,2023-12-02,2023-12-02T21:30:00,2023-12-02T21:45:00,54.866
2023-12-02,2023-12-02,2023-12-02T21:45:00,2023-12-02T22:00:00,52.065
2023-12-02,2023-12-02,2023-12-02T22:00:00,2023-12-02T22:15:00,49.272
2023-12-02,2023-12-02,2023-12-02T22:15:00,2023-12-02T22:30:00,47.69
2023-12-02,2023-12-02,2023-12-02T22:30:00,2023-12-02T22:45:00,46.121
2023-12-02,2023-12-02,2023-12-02T22:45:00,2023-12-02T23:00:00,44.536
2023-12-03,2023-12-02,2023-12-02T23:00:00,2023-12-02T23:15:00,42.958
2023-12-03,2023-12-02,2023-12-02T23:15:00,2023-12-02T23:30:00,48.121
2023-12-03,2023-12-02,2023-12-02T23:30:00,2023-12-02T23:45:00,53.301
2023-12-03,2023-12-02,2023-12-02T23:45:00,2023-12-03T00:00:00,58.457
2023-12-03,2023-12-03,2023-12-03T00:00:00,2023-12-03T00:15:00,63.623
2023-12-03,2023-12-03,2023-12-03T00:15:00,2023-12-03T00:30:00,61.937
2023-12-03,2023-12-03,2023-12-03T00:30:00,2023-12-03T00:45:00,60.255
2023-12-03,2023-12-03,2023-12-03T00:45:00,2023-12-03T01:00:00,58.564
2023-12-03,2023-12-03,2023-12-03T01:00:00,2023-12-03T01:15:00,75.975
2023-12-03,2023-12-03,2023-12-03T01:15:00,2023-12-03T01:30:00,76.116
2023-12-03,2023-12-03,2023-12-03T01:30:00,2023-12-03T01:45:00,76.255
2023-12-03,2023-12-03,2023-12-03T01:45:00,2023-12-03T02:00:00,76.382
2023-12-03,2023-12-03,2023-12-03T02:00:00,2023-12-03T02:15:00,76.524
2023-12-03,2023-12-03,2023-12-03T02:15:00,2023-12-03T02:30:00,76.959
2023-12-03,2023-12-03,2023-12-03T02:30:00,2023-12-03T02:45:00,77.402
2023-12-03,2023-12-03,2023-12-03T02:45:00,2023-12-03T03:00:00,77.855
2023-12-03,2023-12-03,2023-12-03T03:00:00,2023-12-03T03:15:00,78.274
2023-12-03,2023-12-03,2023-12-03T03:15:00,2023-12-03T03:30:00,78.94
2023-12-03,2023-12-03,2023-12-03T03:30:00,2023-12-03T03:45:00,79.603
2023-12-03,2023-12-03,2023-12-03T03:45:00,2023-12-03T04:00:00,80.272
2023-12-03,2023-12-03,2023-12-03T04:00:00,2023-12-03T04:15:00,80.93
2023-12-03,2023-12-03,2023-12-03T04:15:00,2023-12-03T04:30:00,82.03
2023-12-03,2023-12-03,2023-12-03T04:30:00,2023-12-03T04:45:00,83.124
2023-12-03,2023-12-03,2023-12-03T04:45:00,2023-12-03T05:00:00,84.229
2023-12-03,2023-12-03,2023-12-03T05:00:00,2023-12-03T05:15:00,85.348
2023-12-03,2023-12-03,2023-12-03T05:15:00,2023-12-03T05:30:00,84.98
2023-12-03,2023-12-03,2023-12-03T05:30:00,2023-12-03T05:45:00,84.625
2023-12-03,2023-12-03,2023-12-03T05:45:00,2023-12-03T06:00:00,84.258
2023-12-03,2023-12-03,2023-12-03T06:00:00,2023-12-03T06:15:00,83.896
2023-12-03,2023-12-03,2023-12-03T06:15:00,2023-12-03T06:30:00,85.912
2023-12-03,2023-12-03,2023-12-03T06:30:00,2023-12-03T06:45:00,87.923
2023-12-03,2023-12-03,2023-12-03T06:45:00,2023-12-03T07:00:00,89.93
2023-12-03,2023-12-03,2023-12-03T07:00:00,2023-12-03T07:15:00,98.643
2023-12-03,2023-12-03,2023-12-03T07:15:00,2023-12-03T07:30:00,108.753
2023-12-03,2023-12-03,2023-12-03T07:30:00,2023-12-03T07:45:00,118.86
2023-12-03,2023-12-03,2023-12-03T07:45:00,2023-12-03T08:00:00,128.965
2023-12-03,2023-12-03,2023-12-03T08:00:00,2023-12-03T08:15:00,139.08
2023-12-03,2023-12-03,2023-12-03T08:15:00,2023-12-03T08:30:00,139.787
2023-12-03,2023-12-03,2023-12-03T08:30:00,2023-12-03T08:45:00,140.485
2023-12-03,2023-12-03,2023-12-03T08:45:00,2023-12-03T09:00:00,141.185
2023-12-03,2023-12-03,2023-12-03T09:00:00,2023-12-03T09:15:00,141.89
2023-12-03,2023-12-03,2023-12-03T09:15:00,2023-12-03T09:30:00,145.19
2023-12-03,2023-12-03,2023-12-03T09:30:00,2023-12-03T09:45:00,148.485
2023-12-03,2023-12-03,2023-12-03T09:45:00,2023-12-03T10:00:00,151.796
2023-12-03,2023-12-03,2023-12-03T10:00:00,2023-12-03T10:15:00,155.098
2023-12-03,2023-12-03,2023-12-03T10:15:00,2023-12-03T10:30:00,168.053
2023-12-03,2023-12-03,2023-12-03T10:30:00,2023-12-03T10:45:00,181.025
2023-12-03,2023-12-03,2023-12-03T10:45:00,2023-12-03T11:00:00,193.978
2023-12-03,2023-12-03,2023-12-03T11:00:00,2023-12-03T11:15:00,206.948
2023-12-03,2023-12-03,2023-12-03T11:15:00,2023-12-03T11:30:00,211.024
2023-12-03,2023-12-03,2023-12-03T11:30:00,2023-12-03T11:45:00,215.119
2023-12-03,2023-12-03,2023-12-03T11:45:00,2023-12-03T12:00:00,219.212
2023-12-03,2023-12-03,2023-12-03T12:00:00,2023-12-03T12:15:00,223.287
2023-12-03,2023-12-03,2023-12-03T12:15:00,2023-12-03T12:30:00,230.36
2023-12-03,2023-12-03,2023-12-03T12:30:00,2023-12-03T12:45:00,237.432
2023-12-03,2023-12-03,2023-12-03T12:45:00,2023-12-03T13:00:00,244.496
2023-12-03,2023-12-03,2023-12-03T13:00:00,2023-12-03T13:15:00,280.619
2023-12-03,2023-12-03,2023-12-03T13:15:00,2023-12-03T13:30:00,302.967
2023-12-03,2023-12-03,2023-12-03T13:30:00,2023-12-03T13:45:00,325.335
2023-12-03,2023-12-03,2023-12-03T13:45:00,2023-12-03T14:00:00,347.686
2023-12-03,2023-12-03,2023-12-03T14:00:00,2023-12-03T14:15:00,370.055
2023-12-03,2023-12-03,2023-12-03T14:15:00,2023-12-03T14:30:00,417.563
2023-12-03,2023-12-03,2023-12-03T14:30:00,2023-12-03T14:45:00,465.084
2023-12-03,2023-12-03,2023-12-03T14:45:00,2023-12-03T15:00:00,512.598
2023-12-03,2023-12-03,2023-12-03T15:00:00,2023-12-03T15:15:00,560.112
2023-12-03,2023-12-03,2023-12-03T15:15:00,2023-12-03T15:30:00,593.038
2023-12-03,2023-12-03,2023-12-03T15:30:00,2023-12-03T15:45:00,625.958
2023-12-03,2023-12-03,2023-12-03T15:45:00,2023-12-03T16:00:00,658.868
2023-12-03,2023-12-03,2023-12-03T16:00:00,2023-12-03T16:15:00,691.786
2023-12-03,2023-12-03,2023-12-03T16:15:00,2023-12-03T16:30:00,737.772
2023-12-03,2023-12-03,2023-12-03T16:30:00,2023-12-03T16:45:00,783.765
2023-12-03,2023-12-03,2023-12-03T16:45:00,2023-12-03T17:00:00,829.756
2023-12-03,2023-12-03,2023-12-03T17:00:00,2023-12-03T17:15:00,875.739
2023-12-03,2023-12-03,2023-12-03T17:15:00,2023-12-03T17:30:00,936.013
2023-12-03,2023-12-03,2023-12-03T17:30:00,2023-12-03T17:45:00,996.296
2023-12-03,2023-12-03,2023-12-03T17:45:00,2023-12-03T18:00:00,1056.57
2023-12-03,2023-12-03,2023-12-03T18:00:00,2023-12-03T18:15:00,1116.839
2023-12-03,2023-12-03,2023-12-03T18:15:00,2023-12-03T18:30:00,1202.368
2023-12-03,2023-12-03,2023-12-03T18:30:00,2023-12-03T18:45:00,1287.871
2023-12-03,2023-12-03,2023-12-03T18:45:00,2023-12-03T19:00:00,1373.39
2023-12-03,2023-12-03,2023-12-03T19:00:00,2023-12-03T19:15:00,1613.88
2023-12-03,2023-12-03,2023-12-03T19:15:00,2023-12-03T19:30:00,1647.277
2023-12-03,2023-12-03,2023-12-03T19:30:00,2023-12-03T19:45:00,1680.696
2023-12-03,2023-12-03,2023-12-03T19:45:00,2023-12-03T20:00:00,1714.095
2023-12-03,2023-12-03,2023-12-03T20:00:00,2023-12-03T20:15:00,1747.499
2023-12-03,2023-12-03,2023-12-03T20:15:00,2023-12-03T20:30:00,1783.113
2023-12-03,2023-12-03,2023-12-03T20:30:00,2023-12-03T20:45:00,1818.72
2023-12-03,2023-12-03,2023-12-03T20:45:00,2023-12-03T21:00:00,1854.34
2023-12-03,2023-12-03,2023-12-03T21:00:00,2023-12-03T21:15:00,1889.957
2023-12-03,2023-12-03,2023-12-03T21:15:00,2023-12-03T21:30:00,1924.54
2023-12-03,2023-12-03,2023-12-03T21:30:00,2023-12-03T21:45:00,1959.114
2023-12-03,2023-12-03,2023-12-03T21:45:00,2023-12-03T22:00:00,1993.699
2023-12-03,2023-12-03,2023-12-03T22:00:00,2023-12-03T22:15:00,2028.275
2023-12-03,2023-12-03,2023-12-03T22:15:00,2023-12-03T22:30:00,2123.078
2023-12-03,2023-12-03,2023-12-03T22:30:00,2023-12-03T22:45:00,2217.872
2023-12-03,2023-12-03,2023-12-03T22:45:00,2023-12-03T23:00:00,2312.689
2023-12-04,2023-12-03,2023-12-03T23:00:00,2023-12-03T23:15:00,2407.479
2023-12-04,2023-12-03,2023-12-03T23:15:00,2023-12-03T23:30:00,2480.704
2023-12-04,2023-12-03,2023-12-03T23:30:00,2023-12-03T23:45:00,2553.914
2023-12-04,2023-12-03,2023-12-03T23:45:00,2023-12-04T00:00:00,2627.127
2023-12-04,2023-12-04,2023-12-04T00:00:00,2023-12-04T00:15:00,2700.334
2023-12-04,2023-12-04,2023-12-04T00:15:00,2023-12-04T00:30:00,2770.779
2023-12-04,2023-12-04,2023-12-04T00:30:00,2023-12-04T00:45:00,2841.218
2023-12-04,2023-12-04,2023-12-04T00:45:00,2023-12-04T01:00:00,2911.644
2023-12-04,2023-12-04,2023-12-04T01:00:00,2023-12-04T01:15:00,2823.383
2023-12-04,2023-12-04,2023-12-04T01:15:00,2023-12-04T01:30:00,2833.518
2023-12-04,2023-12-04,2023-12-04T01:30:00,2023-12-04T01:45:00,2843.651
2023-12-04,2023-12-04,2023-12-04T01:45:00,2023-12-04T02:00:00,2853.785
2023-12-04,2023-12-04,2023-12-04T02:00:00,2023-12-04T02:15:00,2863.919
2023-12-04,2023-12-04,2023-12-04T02:15:00,2023-12-04T02:30:00,2879.841
2023-12-04,2023-12-04,2023-12-04T02:30:00,2023-12-04T02:45:00,2895.758
2023-12-04,2023-12-04,2023-12-04T02:45:00,2023-12-04T03:00:00,2911.686
2023-12-04,2023-12-04,2023-12-04T03:00:00,2023-12-04T03:15:00,2927.609
2023-12-04,2023-12-04,2023-12-04T03:15:00,2023-12-04T03:30:00,2932.596
2023-12-04,2023-12-04,2023-12-04T03:30:00,2023-12-04T03:45:00,2937.568
2023-12-04,2023-12-04,2023-12-04T03:45:00,2023-12-04T04:00:00,2942.548
2023-12-04,2023-12-04,2023-12-04T04:00:00,2023-12-04T04:15:00,2947.531
2023-12-04,2023-12-04,2023-12-04T04:15:00,2023-12-04T04:30:00,2933.793
2023-12-04,2023-12-04,2023-12-04T04:30:00,2023-12-04T04:45:00,2920.052
2023-12-04,2023-12-04,2023-12-04T04:45:00,2023-12-04T05:00:00,2906.322
2023-12-04,2023-12-04,2023-12-04T05:00:00,2023-12-04T05:15:00,2892.57
2023-12-04,2023-12-04,2023-12-04T05:15:00,2023-12-04T05:30:00,2867.994
2023-12-04,2023-12-04,2023-12-04T05:30:00,2023-12-04T05:45:00,2843.433
2023-12-04,2023-12-04,2023-12-04T05:45:00,2023-12-04T06:00:00,2818.851
2023-12-04,2023-12-04,2023-12-04T06:00:00,2023-12-04T06:15:00,2794.283
2023-12-04,2023-12-04,2023-12-04T06:15:00,2023-12-04T06:30:00,2782.562
2023-12-04,2023-12-04,2023-12-04T06:30:00,2023-12-04T06:45:00,2770.829
2023-12-04,2023-12-04,2023-12-04T06:45:00,2023-12-04T07:00:00,2759.102
2023-12-04,2023-12-04,2023-12-04T07:00:00,2023-12-04T07:15:00,2515.693
2023-12-04,2023-12-04,2023-12-04T07:15:00,2023-12-04T07:30:00,2492.279
2023-12-04,2023-12-04,2023-12-04T07:30:00,2023-12-04T07:45:00,2468.884
2023-12-04,2023-12-04,2023-12-04T07:45:00,2023-12-04T08:00:00,2445.462
2023-12-04,2023-12-04,2023-12-04T08:00:00,2023-12-04T08:15:00,2422.054
2023-12-04,2023-12-04,2023-12-04T08:15:00,2023-12-04T08:30:00,2413.987
2023-12-04,2023-12-04,2023-12-04T08:30:00,2023-12-04T08:45:00,2405.917
2023-12-04,2023-12-04,2023-12-04T08:45:00,2023-12-04T09:00:00,2397.836
2023-12-04,2023-12-04,2023-12-04T09:00:00,2023-12-04T09:15:00,2389.763
2023-12-04,2023-12-04,2023-12-04T09:15:00,2023-12-04T09:30:00,2402.827
2023-12-04,2023-12-04,2023-12-04T09:30:00,2023-12-04T09:45:00,2415.897
2023-12-04,2023-12-04,2023-12-04T09:45:00,2023-12-04T10:00:00,2428.957
2023-12-04,2023-12-04,2023-12-04T10:00:00,2023-12-04T10:15:00,2442.018
2023-12-04,2023-12-04,2023-12-04T10:15:00,2023-12-04T10:30:00,2468.54
2023-12-04,2023-12-04,2023-12-04T10:30:00,2023-12-04T10:45:00,2495.065
2023-12-04,2023-12-04,2023-12-04T10:45:00,2023-12-04T11:00:00,2521.581
2023-12-04,2023-12-04,2023-12-04T11:00:00,2023-12-04T11:15:00,2548.109
2023-12-04,2023-12-04,2023-12-04T11:15:00,2023-12-04T11:30:00,2588.232
2023-12-04,2023-12-04,2023-12-04T11:30:00,2023-12-04T11:45:00,2628.348
2023-12-04,2023-12-04,2023-12-04T11:45:00,2023-12-04T12:00:00,2668.476
2023-12-04,2023-12-04,2023-12-04T12:00:00,2023-12-04T12:15:00,2708.598
2023-12-04,2023-12-04,2023-12-04T12:15:00,2023-12-04T12:30:00,2734.682
2023-12-04,2023-12-04,2023-12-04T12:30:00,2023-12-04T12:45:00,2760.744
2023-12-04,2023-12-04,2023-12-04T12:45:00,2023-12-04T13:00:00,2786.836
2023-12-04,2023-12-04,2023-12-04T13:00:00,2023-12-04T13:15:00,2635.337
2023-12-04,2023-12-04,2023-12-04T13:15:00,2023-12-04T13:30:00,2623.461
2023-12-04,2023-12-04,2023-12-04T13:30:00,2023-12-04T13:45:00,2611.607
2023-12-04,2023-12-04,2023-12-04T13:45:00,2023-12-04T14:00:00,2599.767
2023-12-04,2023-12-04,2023-12-04T14:00:00,2023-12-04T14:15:00,2587.896
2023-12-04,2023-12-04,2023-12-04T14:15:00,2023-12-04T14:30:00,2567.816
