EffTime,ParticipantName,ResourceName,DispatchInstructionMW,InstructionCode,InstrIssueTime,RampUpRate,RampDownRate
2024-02-13T21:29:00,PT_500040,GU_503730,113.0,MWOF,2024-02-13T21:27:38,0,0
2024-02-13T21:26:00,PT_400030,GU_400325,140.0,MWOF,2024-02-13T21:24:21,0,0
2024-02-13T21:26:00,PT_400030,GU_400324,140.0,MWOF,2024-02-13T21:24:21,0,0
2024-02-13T21:21:00,PT_400030,GU_400325,160.0,MWOF,2024-02-13T21:19:53,0,0
2024-02-13T21:21:00,PT_400030,GU_400324,160.0,MWOF,2024-02-13T21:19:53,0,0
2024-02-13T21:15:00,PT_400116,DSU_402090,6.0,MWOF,2024-02-13T21:13:37,0,0
2024-02-13T21:14:00,PT_400064,GU_400762,451.0,MWOF,2024-02-13T21:11:50,0,0
2024-02-13T21:06:00,PT_400030,GU_400251,0.0,DESY,2024-02-13T21:04:01,0,0
2024-02-13T21:06:00,PT_400030,GU_400251,0.0,MWOF,2024-02-13T21:04:01,0,0
2024-02-13T21:04:00,PT_500040,GU_503720,113.0,MWOF,2024-02-13T21:02:37,0,0
2024-02-13T21:02:00,PT_400037,GU_400500,30.0,MWOF,2024-02-13T21:00:37,0,0
2024-02-13T21:00:00,PT_400116,DSU_401870,2.0,MWOF,2024-02-13T19:55:00,0,0
2024-02-13T20:57:00,PT_400198,GU_402030,60.0,MWOF,2024-02-13T20:59:59,0,0
2024-02-13T20:57:00,PT_400030,GU_400325,190.0,MWOF,2024-02-13T20:55:58,0,0
2024-02-13T20:57:00,PT_400030,GU_400324,190.0,MWOF,2024-02-13T20:55:58,0,0
2024-02-13T20:56:00,PT_400037,GU_400500,110.0,MWOF,2024-02-13T20:54:25,0,0
2024-02-13T20:55:00,PT_500040,GU_503730,158.0,MWOF,2024-02-13T20:53:18,0,0
2024-02-13T20:54:00,PT_500040,GU_503720,160.0,MWOF,2024-02-13T20:52:08,0,0
2024-02-13T20:54:00,PT_400169,GU_401860,94.0,MWOF,2024-02-13T20:52:35,0,0
2024-02-13T20:50:00,PT_400037,GU_400500,150.0,MWOF,2024-02-13T20:48:03,0,0
2024-02-13T20:43:00,PT_400037,GU_400500,200.0,MWOF,2024-02-13T20:41:29,0,0
2024-02-13T20:43:00,PT_400030,GU_400325,160.0,MWOF,2024-02-13T20:41:06,0,0
2024-02-13T20:43:00,PT_400030,GU_400324,160.0,MWOF,2024-02-13T20:41:06,0,0
2024-02-13T20:39:00,PT_500028,GU_501350,14.0,MWOF,2024-02-13T20:41:14,0,0
2024-02-13T20:38:00,PT_400037,GU_400500,250.0,MWOF,2024-02-13T20:36:54,0,0
2024-02-13T20:31:00,PT_500040,GU_503730,113.0,MWOF,2024-02-13T20:29:24,0,0
2024-02-13T20:31:00,PT_400169,GU_401860,84.0,MWOF,2024-02-13T20:29:43,0,0
2024-02-13T20:31:00,PT_400133,DSU_401910,5.0,MWOF,2024-02-13T20:37:04,0,0
2024-02-13T20:31:00,PT_400037,GU_400500,320.0,MWOF,2024-02-13T20:29:57,0,0
2024-02-13T20:23:00,PT_500040,GU_503730,153.0,MWOF,2024-02-13T20:21:06,0,0
2024-02-13T20:23:00,PT_400116,DSU_402090,7.0,MWOF,2024-02-13T20:21:36,0,0
2024-02-13T20:23:00,PT_400037,GU_400500,350.0,MWOF,2024-02-13T20:21:19,0,0
2024-02-13T20:11:00,PT_400198,GU_402030,54.0,MWOF,2024-02-13T20:20:31,0,0
2024-02-13T20:10:00,PT_400030,GU_400325,135.0,MWOF,2024-02-13T20:08:36,0,0
2024-02-13T20:10:00,PT_400030,GU_400324,135.0,MWOF,2024-02-13T20:08:36,0,0
2024-02-13T20:09:00,PT_400044,GU_400540,393.0,MWOF,2024-02-13T20:07:06,0,0
2024-02-13T20:09:00,PT_400035,GU_400480,329.0,MWOF,2024-02-13T20:07:10,0,0
2024-02-13T20:05:00,PT_400116,DSU_402090,8.0,MWOF,2024-02-13T20:07:18,0,0
2024-02-13T20:02:00,PT_500048,GU_500904,0.0,DESY,2024-02-13T20:00:42,0,0
2024-02-13T20:02:00,PT_500048,GU_500904,0.0,MWOF,2024-02-13T20:00:42,0,0
2024-02-13T20:01:00,PT_400169,GU_401860,80.0,MWOF,2024-02-13T19:59:14,0,0
2024-02-13T20:01:00,PT_400035,GU_400480,320.0,MWOF,2024-02-13T19:59:27,0,0
2024-02-13T20:00:00,PT_400041,GU_400530,368.0,MWOF,2024-02-13T19:58:53,0,0
2024-02-13T20:00:00,PT_400030,GU_400363,0.0,MWOF,2024-02-13T19:58:15,0,0
2024-02-13T20:00:00,PT_400030,GU_400363,0.0,DESY,2024-02-13T19:58:15,0,0
2024-02-13T20:00:00,PT_400028,GU_400930,433.0,MWOF,2024-02-13T19:58:36,0,0
2024-02-13T19:59:00,PT_400116,DSU_402090,7.0,MWOF,2024-02-13T19:58:22,0,0
2024-02-13T19:56:00,PT_400044,GU_400540,370.0,MWOF,2024-02-13T19:54:29,0,0
2024-02-13T19:55:00,PT_500040,GU_503730,163.0,MWOF,2024-02-13T19:53:29,0,0
2024-02-13T19:54:00,PT_400030,GU_400325,116.0,MWOF,2024-02-13T19:52:44,0,0
2024-02-13T19:54:00,PT_400030,GU_400324,116.0,MWOF,2024-02-13T19:52:44,0,0
2024-02-13T19:54:00,PT_400030,GU_400272,99.0,MWOF,2024-02-13T19:52:37,0,0
2024-02-13T19:51:00,PT_400116,DSU_401870,4.0,MWOF,2024-02-13T19:54:00,0,0
2024-02-13T19:51:00,PT_400116,DSU_401870,2.0,MWOF,2024-02-13T19:50:06,0,0
2024-02-13T19:48:00,PT_400116,DSU_402090,6.0,MWOF,2024-02-13T19:47:54,0,0
2024-02-13T19:44:00,PT_400041,GU_400530,364.0,MWOF,2024-02-13T19:42:22,0,0
2024-02-13T19:44:00,PT_400030,GU_400325,170.0,MWOF,2024-02-13T19:42:12,0,0
2024-02-13T19:44:00,PT_400030,GU_400324,170.0,MWOF,2024-02-13T19:42:12,0,0
2024-02-13T19:44:00,PT_400030,GU_400272,140.0,MWOF,2024-02-13T19:42:35,0,0
2024-02-13T19:43:00,PT_400030,GU_400362,0.0,MWOF,2024-02-13T19:41:48,0,0
2024-02-13T19:43:00,PT_400030,GU_400362,0.0,DESY,2024-02-13T19:41:48,0,0
2024-02-13T19:42:00,PT_400090,DSU_401610,4.0,MWOF,2024-02-13T19:41:14,0,0
2024-02-13T19:31:00,PT_500040,GU_503720,195.0,MWOF,2024-02-13T19:29:37,0,0
2024-02-13T19:24:00,PT_400116,DSU_403760,5.0,MWOF,2024-02-13T19:22:45,0,0
2024-02-13T19:24:00,PT_400030,GU_400325,200.0,MWOF,2024-02-13T19:22:16,0,0
2024-02-13T19:24:00,PT_400030,GU_400324,200.0,MWOF,2024-02-13T19:22:16,0,0
2024-02-13T19:21:00,PT_400030,GU_400363,5.0,MWOF,2024-02-13T19:19:59,0,0
2024-02-13T19:16:00,PT_400030,GU_400362,5.0,MWOF,2024-02-13T19:14:06,0,0
2024-02-13T19:10:00,PT_400030,GU_400361,0.0,MWOF,2024-02-13T19:08:52,0,0
2024-02-13T19:10:00,PT_400030,GU_400361,0.0,DESY,2024-02-13T19:08:52,0,0
2024-02-13T19:08:00,PT_400030,GU_400361,45.0,MWOF,2024-02-13T19:06:10,0,0
2024-02-13T19:05:00,PT_400030,GU_400360,0.0,MWOF,2024-02-13T19:03:40,0,0
2024-02-13T19:05:00,PT_400030,GU_400360,0.0,DESY,2024-02-13T19:03:40,0,0
2024-02-13T19:02:00,PT_400030,GU_400325,210.0,MWOF,2024-02-13T19:00:32,0,0
2024-02-13T19:02:00,PT_400030,GU_400324,210.0,MWOF,2024-02-13T19:00:32,0,0
2024-02-13T19:01:00,PT_400030,GU_400360,45.0,MWOF,2024-02-13T18:59:50,0,0
2024-02-13T19:00:00,PT_502514,GU_503960,0.0,MWOF,2024-02-13T18:54:51,0,0
2024-02-13T19:00:00,PT_502514,GU_503950,0.0,MWOF,2024-02-13T18:54:51,0,0
2024-02-13T18:56:00,PT_400198,GU_402030,50.0,MWOF,2024-02-13T18:57:35,0,0
2024-02-13T18:56:00,PT_400030,GU_400363,60.0,MWOF,2024-02-13T18:54:22,0,0
2024-02-13T18:56:00,PT_400030,GU_400362,60.0,MWOF,2024-02-13T18:54:22,0,0
2024-02-13T18:56:00,PT_400030,GU_400361,60.0,MWOF,2024-02-13T18:54:22,0,0
2024-02-13T18:54:00,PT_400030,GU_400325,180.0,MWOF,2024-02-13T18:52:37,0,0
2024-02-13T18:54:00,PT_400030,GU_400324,180.0,MWOF,2024-02-13T18:52:37,0,0
2024-02-13T18:47:00,PT_400030,GU_400360,60.0,MWOF,2024-02-13T18:45:48,0,0
2024-02-13T18:45:00,PT_400116,DSU_403760,4.0,MWOF,2024-02-13T18:45:19,0,0
2024-02-13T18:42:00,PT_400116,DSU_402090,7.0,MWOF,2024-02-13T18:45:12,0,0
2024-02-13T18:39:00,PT_400030,GU_400272,160.0,MWOF,2024-02-13T18:37:05,0,0
2024-02-13T18:37:00,PT_400064,GU_400762,452.0,MWOF,2024-02-13T18:36:19,0,0
2024-02-13T18:35:00,PT_402540,GU_404510,0.0,MWOF,2024-02-13T18:33:23,0,0
2024-02-13T18:35:00,PT_400030,GU_400325,145.0,MWOF,2024-02-13T18:33:44,0,0
2024-02-13T18:35:00,PT_400030,GU_400324,145.0,MWOF,2024-02-13T18:33:44,0,0
2024-02-13T18:34:00,PT_400116,DSU_402090,8.0,MWOF,2024-02-13T18:34:41,0,0
2024-02-13T18:33:00,PT_500024,GU_500040,394.0,MWOF,2024-02-13T18:31:12,0,0
2024-02-13T18:30:00,PT_402540,GU_405070,0.0,MWOF,2024-02-13T18:28:49,0,0
2024-02-13T18:30:00,PT_402540,GU_404010,0.0,MWOF,2024-02-13T17:47:03,0,0
2024-02-13T18:25:00,PT_400116,DSU_403760,3.0,MWOF,2024-02-13T18:29:09,0,0
2024-02-13T18:24:00,PT_400030,GU_403660,0.0,MWOF,2024-02-13T18:22:25,0,0
2024-02-13T18:24:00,PT_400030,GU_400325,170.0,MWOF,2024-02-13T18:22:39,0,0
2024-02-13T18:24:00,PT_400030,GU_400324,170.0,MWOF,2024-02-13T18:22:39,0,0
2024-02-13T18:23:00,PT_402586,GU_404550,0.0,MWOF,2024-02-13T18:28:36,0,0
2024-02-13T18:15:00,PT_400030,GU_403660,30.0,MWOF,2024-02-13T18:13:03,0,0
2024-02-13T18:14:00,PT_400030,GU_403630,0.0,MWOF,2024-02-13T18:12:56,0,0
2024-02-13T18:09:00,PT_400116,DSU_403760,4.0,MWOF,2024-02-13T18:09:00,0,0
2024-02-13T18:03:00,PT_500028,GU_501350,13.0,MWOF,2024-02-13T18:03:00,0,0
2024-02-13T18:03:00,PT_500028,GU_501350,0.0,SYNC,2024-02-13T18:03:00,0,0
2024-02-13T18:00:00,PT_502514,GU_503960,13.0,MWOF,2024-02-13T17:48:47,0,0
2024-02-13T18:00:00,PT_502514,GU_503950,13.0,MWOF,2024-02-13T17:48:34,0,0
2024-02-13T18:00:00,PT_402540,GU_404520,0.0,MWOF,2024-02-13T17:48:06,0,0
2024-02-13T18:00:00,PT_402540,GU_404510,1.0,MWOF,2024-02-13T17:47:40,0,0
2024-02-13T18:00:00,PT_400116,DSU_403760,2.0,MWOF,2024-02-13T18:00:00,0,0
2024-02-13T17:56:00,PT_400116,DSU_402090,8.0,MWOF,2024-02-13T17:56:00,0,0
2024-02-13T17:39:00,PT_400030,GU_403560,0.0,MWOF,2024-02-13T17:37:21,0,0
2024-02-13T17:38:00,PT_500030,GU_503350,0.0,MWOF,2024-02-13T17:36:51,0,0
2024-02-13T17:32:00,PT_400116,DSU_403760,4.0,MWOF,2024-02-13T17:36:32,0,0
2024-02-13T17:31:00,PT_400116,DSU_402090,7.0,MWOF,2024-02-13T17:31:47,0,0
2024-02-13T17:30:00,PT_502514,GU_503960,4.0,MWOF,2024-02-13T16:55:32,0,0
2024-02-13T17:30:00,PT_502514,GU_503950,4.0,MWOF,2024-02-13T16:54:41,0,0
2024-02-13T17:30:00,PT_500030,GU_503350,20.0,MWOF,2024-02-13T17:28:39,0,0
2024-02-13T17:30:00,PT_402540,GU_405070,6.0,MWOF,2024-02-13T17:22:56,0,0
2024-02-13T17:30:00,PT_402540,GU_404520,7.0,MWOF,2024-02-13T17:23:34,0,0
2024-02-13T17:30:00,PT_402540,GU_404010,1.0,MWOF,2024-02-13T17:22:43,0,0
2024-02-13T17:26:00,PT_400037,GU_400500,411.0,MWOF,2024-02-13T17:25:53,0,0
2024-02-13T17:23:00,PT_500030,GU_503350,47.0,MWOF,2024-02-13T17:21:47,0,0
2024-02-13T17:23:00,PT_400030,GU_403660,75.0,MWOF,2024-02-13T17:21:02,0,0
2024-02-13T17:23:00,PT_400024,GU_400121,81.0,MWOF,2024-02-13T17:21:56,0,0
2024-02-13T17:22:00,PT_402586,GU_404550,10.0,MWOF,2024-02-13T17:20:10,0,0
2024-02-13T17:22:00,PT_400116,DSU_402090,9.0,MWOF,2024-02-13T17:22:02,0,0
2024-02-13T17:22:00,PT_400030,GU_403630,30.0,MWOF,2024-02-13T17:20:52,0,0
2024-02-13T17:22:00,PT_400030,GU_403560,19.0,MWOF,2024-02-13T17:20:38,0,0
2024-02-13T17:22:00,PT_400024,GU_400120,77.0,MWOF,2024-02-13T17:22:09,0,0
2024-02-13T17:21:00,PT_400030,GU_400325,200.0,MWOF,2024-02-13T17:19:20,0,0
2024-02-13T17:21:00,PT_400030,GU_400324,200.0,MWOF,2024-02-13T17:19:20,0,0
2024-02-13T17:03:00,PT_402540,GU_404510,4.0,MWOF,2024-02-13T17:01:59,0,0
2024-02-13T17:02:00,PT_500040,GU_503730,240.0,MWOF,2024-02-13T17:00:33,0,0
2024-02-13T17:02:00,PT_500040,GU_503720,200.0,MWOF,2024-02-13T17:00:33,0,0
2024-02-13T17:01:00,PT_500040,GU_503720,220.0,MWOF,2024-02-13T16:59:15,0,0
2024-02-13T17:01:00,PT_400116,DSU_403760,3.0,MWOF,2024-02-13T17:00:43,0,0
2024-02-13T17:00:00,PT_502514,GU_503960,2.0,MWOF,2024-02-13T16:54:22,0,0
2024-02-13T17:00:00,PT_502514,GU_503950,2.0,MWOF,2024-02-13T16:53:58,0,0
2024-02-13T17:00:00,PT_402540,GU_404520,6.0,MWOF,2024-02-13T16:53:14,0,0
2024-02-13T17:00:00,PT_402540,GU_404510,1.0,MWOF,2024-02-13T16:53:02,0,0
2024-02-13T17:00:00,PT_400030,GU_400360,73.0,MWOF,2024-02-13T16:58:11,0,0
2024-02-13T16:52:00,PT_400116,DSU_403760,2.0,MWOF,2024-02-13T16:53:45,0,0
2024-02-13T16:51:00,PT_400030,GU_400360,0.0,SYNC,2024-02-13T16:49:27,0,0
2024-02-13T16:51:00,PT_400030,GU_400360,5.0,MWOF,2024-02-13T16:49:27,0,0
2024-02-13T16:51:00,PT_400030,GU_400360,0.0,MWOF,2024-02-13T16:49:27,0,0
2024-02-13T16:50:00,PT_500048,GU_500904,0.0,SYNC,2024-02-13T16:32:29,0,0
2024-02-13T16:50:00,PT_500048,GU_500904,9.0,MWOF,2024-02-13T16:32:29,0,0
2024-02-13T16:50:00,PT_400030,GU_400361,73.0,MWOF,2024-02-13T16:48:31,0,0
2024-02-13T16:39:00,PT_400030,GU_400363,73.0,MWOF,2024-02-13T16:37:51,0,0
2024-02-13T16:39:00,PT_400030,GU_400362,73.0,MWOF,2024-02-13T16:37:51,0,0
2024-02-13T16:37:00,PT_400116,DSU_402090,8.0,MWOF,2024-02-13T16:37:27,0,0
2024-02-13T16:34:00,PT_400030,GU_400361,60.0,MWOF,2024-02-13T16:32:59,0,0
2024-02-13T16:32:00,PT_400030,GU_400361,0.0,SYNC,2024-02-13T16:30:15,0,0
2024-02-13T16:32:00,PT_400030,GU_400361,5.0,MWOF,2024-02-13T16:30:15,0,0
2024-02-13T16:32:00,PT_400030,GU_400361,0.0,MWOF,2024-02-13T16:30:15,0,0
2024-02-13T16:31:00,PT_400460,GU_403000,0.0,DESY,2024-02-13T16:30:02,0,0
2024-02-13T16:31:00,PT_400460,GU_403000,0.0,MWOF,2024-02-13T16:30:02,0,0
2024-02-13T16:28:00,PT_400116,DSU_402090,7.0,MWOF,2024-02-13T16:29:48,0,0
2024-02-13T16:11:00,PT_400030,GU_403620,0.0,DESY,2024-02-13T16:12:07,0,0
2024-02-13T16:11:00,PT_400030,GU_403620,0.0,MWOF,2024-02-13T16:12:07,0,0
2024-02-13T16:07:00,PT_400116,DSU_402090,8.0,MWOF,2024-02-13T16:08:55,0,0
2024-02-13T16:07:00,PT_400030,GU_403620,0.0,SYNC,2024-02-13T16:09:24,0,0
2024-02-13T16:07:00,PT_400030,GU_403620,10.0,MWOF,2024-02-13T16:09:24,0,0
2024-02-13T16:06:00,PT_400028,GU_400930,431.0,MWOF,2024-02-13T16:13:17,0,0
2024-02-13T16:05:00,PT_400030,GU_400363,60.0,MWOF,2024-02-13T16:03:10,0,0
2024-02-13T16:04:00,PT_400460,GU_403000,0.0,SYNC,2024-02-13T16:02:45,0,0
2024-02-13T16:04:00,PT_400460,GU_403000,2.0,MWOF,2024-02-13T16:02:45,0,0
2024-02-13T16:01:00,PT_400030,GU_400362,60.0,MWOF,2024-02-13T15:59:31,0,0
2024-02-13T16:01:00,PT_400030,GU_400325,145.0,MWOF,2024-02-13T15:59:56,0,0
2024-02-13T16:01:00,PT_400030,GU_400324,145.0,MWOF,2024-02-13T15:59:56,0,0
2024-02-13T15:54:00,PT_400030,GU_400251,15.0,MWOF,2024-02-13T15:45:47,0,0
2024-02-13T15:54:00,PT_400030,GU_400251,0.0,SYNC,2024-02-13T15:45:47,0,0
2024-02-13T15:43:00,PT_400064,GU_400762,454.0,MWOF,2024-02-13T15:44:56,0,0
2024-02-13T15:43:00,PT_400028,GU_400930,433.0,MWOF,2024-02-13T15:44:46,0,0
2024-02-13T15:39:00,PT_400030,GU_400325,190.0,MWOF,2024-02-13T15:37:42,0,0
2024-02-13T15:39:00,PT_400030,GU_400324,190.0,MWOF,2024-02-13T15:37:42,0,0
2024-02-13T15:26:00,PT_400030,GU_400361,0.0,DESY,2024-02-13T15:24:59,0,0
2024-02-13T15:26:00,PT_400030,GU_400361,0.0,MWOF,2024-02-13T15:24:59,0,0
2024-02-13T15:13:00,PT_400116,DSU_403760,3.0,MWOF,2024-02-13T15:12:27,0,0
2024-02-13T15:01:00,PT_400041,GU_400530,368.0,MWOF,2024-02-13T14:59:14,0,0
2024-02-13T14:50:00,PT_400116,DSU_402090,9.0,MWOF,2024-02-13T14:52:32,0,0
2024-02-13T14:05:00,PT_400116,DSU_401870,4.0,MWOF,2024-02-13T13:48:55,0,0
2024-02-13T14:01:00,PT_400030,GU_403630,0.0,MWOF,2024-02-13T13:37:09,0,0
2024-02-13T13:38:00,PT_400030,GU_403630,20.0,MWOF,2024-02-13T13:36:37,0,0
2024-02-13T13:29:00,PT_400044,GU_400540,393.0,MWOF,2024-02-13T13:27:00,0,0
2024-02-13T13:26:00,PT_500024,GU_500040,392.0,MWOF,2024-02-13T13:26:18,0,0
2024-02-13T13:23:00,PT_400030,GU_400361,5.0,MWOF,2024-02-13T13:21:27,0,0
2024-02-13T13:23:00,PT_400030,GU_400360,0.0,DESY,2024-02-13T13:21:31,0,0
2024-02-13T13:23:00,PT_400030,GU_400360,0.0,MWOF,2024-02-13T13:21:31,0,0
2024-02-13T13:20:00,PT_400035,GU_400480,329.0,MWOF,2024-02-13T13:20:59,0,0
2024-02-13T13:16:00,PT_400133,DSU_401910,4.0,MWOF,2024-02-13T13:20:46,0,0
2024-02-13T13:14:00,PT_400030,GU_400325,210.0,MWOF,2024-02-13T13:12:44,0,0
2024-02-13T13:14:00,PT_400030,GU_400324,210.0,MWOF,2024-02-13T13:12:44,0,0
2024-02-13T13:13:00,PT_500040,GU_503730,200.0,MWOF,2024-02-13T13:11:57,0,0
2024-02-13T12:40:00,PT_400116,DSU_401870,3.0,MWOF,2024-02-13T12:40:00,0,0
2024-02-13T12:36:00,PT_400030,GU_400325,200.0,MWOF,2024-02-13T12:34:29,0,0
2024-02-13T12:36:00,PT_400030,GU_400324,200.0,MWOF,2024-02-13T12:34:29,0,0
2024-02-13T12:30:00,PT_400460,GU_403000,0.0,DESY,2024-02-13T12:01:39,0,0
2024-02-13T12:30:00,PT_400460,GU_403000,0.0,MWOF,2024-02-13T12:01:39,0,0
2024-02-13T12:28:00,PT_400116,DSU_403760,5.0,MWOF,2024-02-13T12:34:16,0,0
2024-02-13T12:21:00,PT_500040,GU_503730,190.0,MWOF,2024-02-13T12:19:47,0,0
2024-02-13T12:20:00,PT_400030,GU_400325,180.0,MWOF,2024-02-13T12:19:00,0,0
2024-02-13T12:20:00,PT_400030,GU_400324,180.0,MWOF,2024-02-13T12:19:00,0,0
2024-02-13T12:12:00,PT_400030,GU_400325,160.0,MWOF,2024-02-13T12:10:33,0,0
2024-02-13T12:12:00,PT_400030,GU_400324,160.0,MWOF,2024-02-13T12:10:33,0,0
2024-02-13T12:11:00,PT_500024,GU_500040,394.0,MWOF,2024-02-13T12:09:05,0,0
2024-02-13T12:11:00,PT_400041,GU_400530,369.0,MWOF,2024-02-13T12:09:19,0,0
2024-02-13T12:06:00,PT_400116,DSU_403760,4.0,MWOF,2024-02-13T12:05:39,0,0
2024-02-13T12:03:00,PT_400460,GU_403000,0.0,SYNC,2024-02-13T12:01:25,0,0
2024-02-13T12:03:00,PT_400460,GU_403000,2.0,MWOF,2024-02-13T12:01:25,0,0
2024-02-13T12:00:00,PT_400116,DSU_401870,4.0,MWOF,2024-02-13T11:58:08,0,0
2024-02-13T11:46:00,PT_400028,GU_400930,435.0,MWOF,2024-02-13T11:45:00,0,0
2024-02-13T10:57:00,PT_500024,GU_500040,395.0,MWOF,2024-02-13T10:55:34,0,0
2024-02-13T10:56:00,PT_400030,GU_400361,45.0,MWOF,2024-02-13T10:54:32,0,0
2024-02-13T10:53:00,PT_500040,GU_503730,200.0,MWOF,2024-02-13T10:51:55,0,0
2024-02-13T10:52:00,PT_400041,GU_400530,367.0,MWOF,2024-02-13T10:50:36,0,0
2024-02-13T10:52:00,PT_400037,GU_400500,413.0,MWOF,2024-02-13T10:50:24,0,0
2024-02-13T10:48:00,PT_400030,GU_403620,0.0,MWOF,2024-02-13T10:51:17,0,0
2024-02-13T10:48:00,PT_400030,GU_403620,0.0,TRIP,2024-02-13T10:51:17,0,0
2024-02-13T10:46:00,PT_500040,GU_503720,228.0,MWOF,2024-02-13T10:44:03,0,0
2024-02-13T10:46:00,PT_400030,GU_400360,0.0,MWOF,2024-02-13T10:44:53,0,0
2024-02-13T10:46:00,PT_400030,GU_400360,5.0,MWOF,2024-02-13T10:44:53,0,0
2024-02-13T10:46:00,PT_400030,GU_400360,0.0,SYNC,2024-02-13T10:44:53,0,0
2024-02-13T10:44:00,PT_500024,GU_500040,396.0,MWOF,2024-02-13T10:42:59,0,0
2024-02-13T10:32:00,PT_400116,DSU_402090,8.0,MWOF,2024-02-13T10:34:25,0,0
2024-02-13T10:30:00,PT_400030,GU_403620,0.0,SYNC,2024-02-13T10:34:17,0,0
2024-02-13T10:30:00,PT_400030,GU_403620,10.0,MWOF,2024-02-13T10:34:17,0,0
2024-02-13T10:16:00,PT_400030,GU_400363,5.0,MWOF,2024-02-13T10:14:32,0,0
2024-02-13T10:13:00,PT_400116,DSU_403760,5.0,MWOF,2024-02-13T10:12:54,0,0
2024-02-13T10:11:00,PT_400116,DSU_403760,4.0,MWOF,2024-02-13T10:12:47,0,0
2024-02-13T10:08:00,PT_400030,GU_400325,145.0,MWOF,2024-02-13T10:06:22,0,0
2024-02-13T10:08:00,PT_400030,GU_400324,145.0,MWOF,2024-02-13T10:06:15,0,0
2024-02-13T10:06:00,PT_500024,GU_500040,370.0,MWOF,2024-02-13T10:04:07,0,0
2024-02-13T09:42:00,PT_400064,GU_400762,456.0,MWOF,2024-02-13T09:42:37,0,0
2024-02-13T09:33:00,PT_400028,GU_400930,436.0,MWOF,2024-02-13T09:42:27,0,0
2024-02-13T09:29:00,PT_400041,GU_400530,360.0,MWOF,2024-02-13T09:27:38,0,0
2024-02-13T09:29:00,PT_400030,GU_400272,210.0,MWOF,2024-02-13T09:27:02,0,0
2024-02-13T09:28:00,PT_500040,GU_503730,215.0,MWOF,2024-02-13T09:26:27,0,0
2024-02-13T09:28:00,PT_500040,GU_503720,210.0,MWOF,2024-02-13T09:26:27,0,0
2024-02-13T09:28:00,PT_400044,GU_400540,396.0,MWOF,2024-02-13T09:26:51,0,0
2024-02-13T09:27:00,PT_400116,DSU_403760,5.0,MWOF,2024-02-13T09:26:00,0,0
2024-02-13T09:24:00,PT_400116,DSU_403760,4.0,MWOF,2024-02-13T09:25:52,0,0
2024-02-13T09:18:00,PT_400030,GU_400363,73.0,MWOF,2024-02-13T09:16:26,0,0
2024-02-13T09:18:00,PT_400030,GU_400361,5.0,MWOF,2024-02-13T09:16:36,0,0
2024-02-13T09:18:00,PT_400030,GU_400361,0.0,MWOF,2024-02-13T09:16:36,0,0
2024-02-13T09:18:00,PT_400030,GU_400361,0.0,SYNC,2024-02-13T09:16:36,0,0
2024-02-13T09:18:00,PT_400030,GU_400272,195.0,MWOF,2024-02-13T09:16:13,0,0
2024-02-13T09:17:00,PT_400169,GU_401860,100.0,MWOF,2024-02-13T09:16:00,0,0
2024-02-13T09:17:00,PT_400035,GU_400480,332.0,MWOF,2024-02-13T09:15:29,0,0
2024-02-13T09:06:00,PT_400116,DSU_402120,0.0,SYNC,2024-02-13T09:04:31,0,0
2024-02-13T09:06:00,PT_400116,DSU_402120,1.0,MWOF,2024-02-13T09:04:31,0,0
2024-02-13T09:06:00,PT_400030,GU_403620,0.0,DESY,2024-02-13T09:12:29,0,0
2024-02-13T09:06:00,PT_400030,GU_403620,0.0,MWOF,2024-02-13T09:12:29,0,0
2024-02-13T09:03:00,PT_400041,GU_400530,350.0,MWOF,2024-02-13T09:01:43,0,0
2024-02-13T09:03:00,PT_400030,GU_400363,45.0,MWOF,2024-02-13T09:01:57,0,0
2024-02-13T09:00:00,PT_400030,GU_403620,0.0,SYNC,2024-02-13T08:49:58,0,0
2024-02-13T09:00:00,PT_400030,GU_403620,10.0,MWOF,2024-02-13T08:49:58,0,0
2024-02-13T08:38:00,PT_500040,GU_503730,180.0,MWOF,2024-02-13T08:36:34,0,0
2024-02-13T08:37:00,PT_400044,GU_400540,394.0,MWOF,2024-02-13T08:35:51,0,0
2024-02-13T08:21:00,PT_500040,GU_503720,180.0,MWOF,2024-02-13T08:19:11,0,0
2024-02-13T08:21:00,PT_400030,GU_400324,116.0,MWOF,2024-02-13T08:19:28,0,0
2024-02-13T08:19:00,PT_402585,GU_404540,0.0,DESY,2024-02-13T08:21:00,0,0
2024-02-13T08:08:00,PT_400030,GU_400324,145.0,MWOF,2024-02-13T08:06:00,0,0
2024-02-13T08:07:00,PT_400030,GU_400290,8.0,MWOF,2024-02-13T07:49:23,0,0
2024-02-13T08:01:00,PT_500040,GU_503730,125.0,MWOF,2024-02-13T07:59:45,0,0
2024-02-13T08:01:00,PT_500040,GU_503720,160.0,MWOF,2024-02-13T07:59:54,0,0
2024-02-13T08:00:00,PT_400030,GU_400281,4.0,MWOF,2024-02-13T07:44:04,0,0
2024-02-13T07:53:00,PT_400030,GU_400280,0.0,SYNC,2024-02-13T07:54:24,0,0
2024-02-13T07:53:00,PT_400030,GU_400280,15.0,MWOF,2024-02-13T07:54:24,0,0
2024-02-13T07:47:00,PT_400030,GU_400290,3.0,MWOF,2024-02-13T07:49:08,0,0
