TradeDate,DeliveryDate,StartTime,EndTime,Forecast
2023-11-27,2023-11-27,2023-11-27T12:45:00,2023-11-27T13:00:00,1744.653
2023-11-27,2023-11-27,2023-11-27T13:00:00,2023-11-27T13:15:00,1778.618
2023-11-27,2023-11-27,2023-11-27T13:15:00,2023-11-27T13:30:00,1763.638
2023-11-27,2023-11-27,2023-11-27T13:30:00,2023-11-27T13:45:00,1748.671
2023-11-27,2023-11-27,2023-11-27T13:45:00,2023-11-27T14:00:00,1733.691
2023-11-27,2023-11-27,2023-11-27T14:00:00,2023-11-27T14:15:00,1718.706
2023-11-27,2023-11-27,2023-11-27T14:15:00,2023-11-27T14:30:00,1704.366
2023-11-27,2023-11-27,2023-11-27T14:30:00,2023-11-27T14:45:00,1690.017
2023-11-27,2023-11-27,2023-11-27T14:45:00,2023-11-27T15:00:00,1675.676
2023-11-27,2023-11-27,2023-11-27T15:00:00,2023-11-27T15:15:00,1661.323
2023-11-27,2023-11-27,2023-11-27T15:15:00,2023-11-27T15:30:00,1651.023
2023-11-27,2023-11-27,2023-11-27T15:30:00,2023-11-27T15:45:00,1640.729
2023-11-27,2023-11-27,2023-11-27T15:45:00,2023-11-27T16:00:00,1630.411
2023-11-27,2023-11-27,2023-11-27T16:00:00,2023-11-27T16:15:00,1620.114
2023-11-27,2023-11-27,2023-11-27T16:15:00,2023-11-27T16:30:00,1604.649
2023-11-27,2023-11-27,2023-11-27T16:30:00,2023-11-27T16:45:00,1589.17
2023-11-27,2023-11-27,2023-11-27T16:45:00,2023-11-27T17:00:00,1573.722
2023-11-27,2023-11-27,2023-11-27T17:00:00,2023-11-27T17:15:00,1558.244
2023-11-27,2023-11-27,2023-11-27T17:15:00,2023-11-27T17:30:00,1498.026
2023-11-27,2023-11-27,2023-11-27T17:30:00,2023-11-27T17:45:00,1437.809
2023-11-27,2023-11-27,2023-11-27T17:45:00,2023-11-27T18:00:00,1377.596
2023-11-27,2023-11-27,2023-11-27T18:00:00,2023-11-27T18:15:00,1317.377
2023-11-27,2023-11-27,2023-11-27T18:15:00,2023-11-27T18:30:00,1286.855
2023-11-27,2023-11-27,2023-11-27T18:30:00,2023-11-27T18:45:00,1256.334
2023-11-27,2023-11-27,2023-11-27T18:45:00,2023-11-27T19:00:00,1225.806
2023-11-27,2023-11-27,2023-11-27T19:00:00,2023-11-27T19:15:00,1137.216
2023-11-27,2023-11-27,2023-11-27T19:15:00,2023-11-27T19:30:00,1103.411
2023-11-27,2023-11-27,2023-11-27T19:30:00,2023-11-27T19:45:00,1069.609
2023-11-27,2023-11-27,2023-11-27T19:45:00,2023-11-27T20:00:00,1035.791
2023-11-27,2023-11-27,2023-11-27T20:00:00,2023-11-27T20:15:00,1001.999
2023-11-27,2023-11-27,2023-11-27T20:15:00,2023-11-27T20:30:00,963.011
2023-11-27,2023-11-27,2023-11-27T20:30:00,2023-11-27T20:45:00,924.021
2023-11-27,2023-11-27,2023-11-27T20:45:00,2023-11-27T21:00:00,885.037
2023-11-27,2023-11-27,2023-11-27T21:00:00,2023-11-27T21:15:00,846.054
2023-11-27,2023-11-27,2023-11-27T21:15:00,2023-11-27T21:30:00,809.323
2023-11-27,2023-11-27,2023-11-27T21:30:00,2023-11-27T21:45:00,772.579
2023-11-27,2023-11-27,2023-11-27T21:45:00,2023-11-27T22:00:00,735.849
2023-11-27,2023-11-27,2023-11-27T22:00:00,2023-11-27T22:15:00,699.115
2023-11-27,2023-11-27,2023-11-27T22:15:00,2023-11-27T22:30:00,671.428
2023-11-27,2023-11-27,2023-11-27T22:30:00,2023-11-27T22:45:00,643.732
2023-11-27,2023-11-27,2023-11-27T22:45:00,2023-11-27T23:00:00,616.035
2023-11-28,2023-11-27,2023-11-27T23:00:00,2023-11-27T23:15:00,588.352
2023-11-28,2023-11-27,2023-11-27T23:15:00,2023-11-27T23:30:00,574.036
2023-11-28,2023-11-27,2023-11-27T23:30:00,2023-11-27T23:45:00,559.736
2023-11-28,2023-11-27,2023-11-27T23:45:00,2023-11-28T00:00:00,545.432
2023-11-28,2023-11-28,2023-11-28T00:00:00,2023-11-28T00:15:00,531.126
2023-11-28,2023-11-28,2023-11-28T00:15:00,2023-11-28T00:30:00,520.374
2023-11-28,2023-11-28,2023-11-28T00:30:00,2023-11-28T00:45:00,509.617
2023-11-28,2023-11-28,2023-11-28T00:45:00,2023-11-28T01:00:00,498.855
2023-11-28,2023-11-28,2023-11-28T01:00:00,2023-11-28T01:15:00,544.984
2023-11-28,2023-11-28,2023-11-28T01:15:00,2023-11-28T01:30:00,507.489
2023-11-28,2023-11-28,2023-11-28T01:30:00,2023-11-28T01:45:00,469.995
2023-11-28,2023-11-28,2023-11-28T01:45:00,2023-11-28T02:00:00,432.49
2023-11-28,2023-11-28,2023-11-28T02:00:00,2023-11-28T02:15:00,395.004
2023-11-28,2023-11-28,2023-11-28T02:15:00,2023-11-28T02:30:00,373.512
2023-11-28,2023-11-28,2023-11-28T02:30:00,2023-11-28T02:45:00,352.017
2023-11-28,2023-11-28,2023-11-28T02:45:00,2023-11-28T03:00:00,330.521
2023-11-28,2023-11-28,2023-11-28T03:00:00,2023-11-28T03:15:00,309.023
2023-11-28,2023-11-28,2023-11-28T03:15:00,2023-11-28T03:30:00,293.79
2023-11-28,2023-11-28,2023-11-28T03:30:00,2023-11-28T03:45:00,278.554
2023-11-28,2023-11-28,2023-11-28T03:45:00,2023-11-28T04:00:00,263.327
2023-11-28,2023-11-28,2023-11-28T04:00:00,2023-11-28T04:15:00,248.098
2023-11-28,2023-11-28,2023-11-28T04:15:00,2023-11-28T04:30:00,235.741
2023-11-28,2023-11-28,2023-11-28T04:30:00,2023-11-28T04:45:00,223.403
2023-11-28,2023-11-28,2023-11-28T04:45:00,2023-11-28T05:00:00,211.049
2023-11-28,2023-11-28,2023-11-28T05:00:00,2023-11-28T05:15:00,198.695
2023-11-28,2023-11-28,2023-11-28T05:15:00,2023-11-28T05:30:00,179.859
2023-11-28,2023-11-28,2023-11-28T05:30:00,2023-11-28T05:45:00,161.019
2023-11-28,2023-11-28,2023-11-28T05:45:00,2023-11-28T06:00:00,142.194
2023-11-28,2023-11-28,2023-11-28T06:00:00,2023-11-28T06:15:00,123.344
2023-11-28,2023-11-28,2023-11-28T06:15:00,2023-11-28T06:30:00,112.583
2023-11-28,2023-11-28,2023-11-28T06:30:00,2023-11-28T06:45:00,101.826
2023-11-28,2023-11-28,2023-11-28T06:45:00,2023-11-28T07:00:00,91.052
2023-11-28,2023-11-28,2023-11-28T07:00:00,2023-11-28T07:15:00,97.292
2023-11-28,2023-11-28,2023-11-28T07:15:00,2023-11-28T07:30:00,87.894
2023-11-28,2023-11-28,2023-11-28T07:30:00,2023-11-28T07:45:00,78.497
2023-11-28,2023-11-28,2023-11-28T07:45:00,2023-11-28T08:00:00,69.105
2023-11-28,2023-11-28,2023-11-28T08:00:00,2023-11-28T08:15:00,59.705
2023-11-28,2023-11-28,2023-11-28T08:15:00,2023-11-28T08:30:00,56.797
2023-11-28,2023-11-28,2023-11-28T08:30:00,2023-11-28T08:45:00,53.892
2023-11-28,2023-11-28,2023-11-28T08:45:00,2023-11-28T09:00:00,50.98
2023-11-28,2023-11-28,2023-11-28T09:00:00,2023-11-28T09:15:00,48.065
2023-11-28,2023-11-28,2023-11-28T09:15:00,2023-11-28T09:30:00,55.488
2023-11-28,2023-11-28,2023-11-28T09:30:00,2023-11-28T09:45:00,62.909
2023-11-28,2023-11-28,2023-11-28T09:45:00,2023-11-28T10:00:00,70.322
2023-11-28,2023-11-28,2023-11-28T10:00:00,2023-11-28T10:15:00,77.754
2023-11-28,2023-11-28,2023-11-28T10:15:00,2023-11-28T10:30:00,85.464
2023-11-28,2023-11-28,2023-11-28T10:30:00,2023-11-28T10:45:00,93.179
2023-11-28,2023-11-28,2023-11-28T10:45:00,2023-11-28T11:00:00,100.897
2023-11-28,2023-11-28,2023-11-28T11:00:00,2023-11-28T11:15:00,108.595
2023-11-28,2023-11-28,2023-11-28T11:15:00,2023-11-28T11:30:00,112.697
2023-11-28,2023-11-28,2023-11-28T11:30:00,2023-11-28T11:45:00,116.797
2023-11-28,2023-11-28,2023-11-28T11:45:00,2023-11-28T12:00:00,120.897
2023-11-28,2023-11-28,2023-11-28T12:00:00,2023-11-28T12:15:00,124.993
2023-11-28,2023-11-28,2023-11-28T12:15:00,2023-11-28T12:30:00,122.632
2023-11-28,2023-11-28,2023-11-28T12:30:00,2023-11-28T12:45:00,120.279
2023-11-28,2023-11-28,2023-11-28T12:45:00,2023-11-28T13:00:00,117.92
2023-11-28,2023-11-28,2023-11-28T13:00:00,2023-11-28T13:15:00,141.489
2023-11-28,2023-11-28,2023-11-28T13:15:00,2023-11-28T13:30:00,133.317
2023-11-28,2023-11-28,2023-11-28T13:30:00,2023-11-28T13:45:00,125.143
2023-11-28,2023-11-28,2023-11-28T13:45:00,2023-11-28T14:00:00,116.97
2023-11-28,2023-11-28,2023-11-28T14:00:00,2023-11-28T14:15:00,108.806
2023-11-28,2023-11-28,2023-11-28T14:15:00,2023-11-28T14:30:00,98.675
2023-11-28,2023-11-28,2023-11-28T14:30:00,2023-11-28T14:45:00,88.543
2023-11-28,2023-11-28,2023-11-28T14:45:00,2023-11-28T15:00:00,78.422
2023-11-28,2023-11-28,2023-11-28T15:00:00,2023-11-28T15:15:00,68.295
2023-11-28,2023-11-28,2023-11-28T15:15:00,2023-11-28T15:30:00,65.01
2023-11-28,2023-11-28,2023-11-28T15:30:00,2023-11-28T15:45:00,61.747
2023-11-28,2023-11-28,2023-11-28T15:45:00,2023-11-28T16:00:00,58.474
2023-11-28,2023-11-28,2023-11-28T16:00:00,2023-11-28T16:15:00,55.201
2023-11-28,2023-11-28,2023-11-28T16:15:00,2023-11-28T16:30:00,56.978
2023-11-28,2023-11-28,2023-11-28T16:30:00,2023-11-28T16:45:00,58.776
2023-11-28,2023-11-28,2023-11-28T16:45:00,2023-11-28T17:00:00,60.541
2023-11-28,2023-11-28,2023-11-28T17:00:00,2023-11-28T17:15:00,62.324
2023-11-28,2023-11-28,2023-11-28T17:15:00,2023-11-28T17:30:00,63.822
2023-11-28,2023-11-28,2023-11-28T17:30:00,2023-11-28T17:45:00,65.315
2023-11-28,2023-11-28,2023-11-28T17:45:00,2023-11-28T18:00:00,66.811
2023-11-28,2023-11-28,2023-11-28T18:00:00,2023-11-28T18:15:00,68.297
2023-11-28,2023-11-28,2023-11-28T18:15:00,2023-11-28T18:30:00,67.157
2023-11-28,2023-11-28,2023-11-28T18:30:00,2023-11-28T18:45:00,66.016
2023-11-28,2023-11-28,2023-11-28T18:45:00,2023-11-28T19:00:00,64.874
2023-11-28,2023-11-28,2023-11-28T19:00:00,2023-11-28T19:15:00,77.841
2023-11-28,2023-11-28,2023-11-28T19:15:00,2023-11-28T19:30:00,75.096
2023-11-28,2023-11-28,2023-11-28T19:30:00,2023-11-28T19:45:00,72.352
2023-11-28,2023-11-28,2023-11-28T19:45:00,2023-11-28T20:00:00,69.607
2023-11-28,2023-11-28,2023-11-28T20:00:00,2023-11-28T20:15:00,66.864
2023-11-28,2023-11-28,2023-11-28T20:15:00,2023-11-28T20:30:00,65.869
2023-11-28,2023-11-28,2023-11-28T20:30:00,2023-11-28T20:45:00,64.884
2023-11-28,2023-11-28,2023-11-28T20:45:00,2023-11-28T21:00:00,63.887
2023-11-28,2023-11-28,2023-11-28T21:00:00,2023-11-28T21:15:00,62.908
2023-11-28,2023-11-28,2023-11-28T21:15:00,2023-11-28T21:30:00,61.671
2023-11-28,2023-11-28,2023-11-28T21:30:00,2023-11-28T21:45:00,60.448
2023-11-28,2023-11-28,2023-11-28T21:45:00,2023-11-28T22:00:00,59.209
2023-11-28,2023-11-28,2023-11-28T22:00:00,2023-11-28T22:15:00,57.986
2023-11-28,2023-11-28,2023-11-28T22:15:00,2023-11-28T22:30:00,57.793
2023-11-28,2023-11-28,2023-11-28T22:30:00,2023-11-28T22:45:00,57.591
2023-11-28,2023-11-28,2023-11-28T22:45:00,2023-11-28T23:00:00,57.38
2023-11-29,2023-11-28,2023-11-28T23:00:00,2023-11-28T23:15:00,57.189
2023-11-29,2023-11-28,2023-11-28T23:15:00,2023-11-28T23:30:00,57.405
2023-11-29,2023-11-28,2023-11-28T23:30:00,2023-11-28T23:45:00,57.6
2023-11-29,2023-11-28,2023-11-28T23:45:00,2023-11-29T00:00:00,57.806
2023-11-29,2023-11-29,2023-11-29T00:00:00,2023-11-29T00:15:00,58.007
2023-11-29,2023-11-29,2023-11-29T00:15:00,2023-11-29T00:30:00,57.958
2023-11-29,2023-11-29,2023-11-29T00:30:00,2023-11-29T00:45:00,57.916
2023-11-29,2023-11-29,2023-11-29T00:45:00,2023-11-29T01:00:00,57.863
2023-11-29,2023-11-29,2023-11-29T01:00:00,2023-11-29T01:15:00,67.049
2023-11-29,2023-11-29,2023-11-29T01:15:00,2023-11-29T01:30:00,65.726
2023-11-29,2023-11-29,2023-11-29T01:30:00,2023-11-29T01:45:00,64.407
2023-11-29,2023-11-29,2023-11-29T01:45:00,2023-11-29T02:00:00,63.088
2023-11-29,2023-11-29,2023-11-29T02:00:00,2023-11-29T02:15:00,61.771
2023-11-29,2023-11-29,2023-11-29T02:15:00,2023-11-29T02:30:00,62.167
2023-11-29,2023-11-29,2023-11-29T02:30:00,2023-11-29T02:45:00,62.565
2023-11-29,2023-11-29,2023-11-29T02:45:00,2023-11-29T03:00:00,62.966
2023-11-29,2023-11-29,2023-11-29T03:00:00,2023-11-29T03:15:00,63.364
2023-11-29,2023-11-29,2023-11-29T03:15:00,2023-11-29T03:30:00,63.842
2023-11-29,2023-11-29,2023-11-29T03:30:00,2023-11-29T03:45:00,64.32
2023-11-29,2023-11-29,2023-11-29T03:45:00,2023-11-29T04:00:00,64.8
2023-11-29,2023-11-29,2023-11-29T04:00:00,2023-11-29T04:15:00,65.28
2023-11-29,2023-11-29,2023-11-29T04:15:00,2023-11-29T04:30:00,67.491
2023-11-29,2023-11-29,2023-11-29T04:30:00,2023-11-29T04:45:00,69.706
2023-11-29,2023-11-29,2023-11-29T04:45:00,2023-11-29T05:00:00,71.929
2023-11-29,2023-11-29,2023-11-29T05:00:00,2023-11-29T05:15:00,74.142
2023-11-29,2023-11-29,2023-11-29T05:15:00,2023-11-29T05:30:00,79.257
2023-11-29,2023-11-29,2023-11-29T05:30:00,2023-11-29T05:45:00,84.372
2023-11-29,2023-11-29,2023-11-29T05:45:00,2023-11-29T06:00:00,89.486
2023-11-29,2023-11-29,2023-11-29T06:00:00,2023-11-29T06:15:00,94.598
2023-11-29,2023-11-29,2023-11-29T06:15:00,2023-11-29T06:30:00,107.506
2023-11-29,2023-11-29,2023-11-29T06:30:00,2023-11-29T06:45:00,120.421
2023-11-29,2023-11-29,2023-11-29T06:45:00,2023-11-29T07:00:00,133.327
2023-11-29,2023-11-29,2023-11-29T07:00:00,2023-11-29T07:15:00,115.574
2023-11-29,2023-11-29,2023-11-29T07:15:00,2023-11-29T07:30:00,128.229
2023-11-29,2023-11-29,2023-11-29T07:30:00,2023-11-29T07:45:00,140.872
2023-11-29,2023-11-29,2023-11-29T07:45:00,2023-11-29T08:00:00,153.523
2023-11-29,2023-11-29,2023-11-29T08:00:00,2023-11-29T08:15:00,165.679
2023-11-29,2023-11-29,2023-11-29T08:15:00,2023-11-29T08:30:00,172.144
2023-11-29,2023-11-29,2023-11-29T08:30:00,2023-11-29T08:45:00,178.589
2023-11-29,2023-11-29,2023-11-29T08:45:00,2023-11-29T09:00:00,185.053
2023-11-29,2023-11-29,2023-11-29T09:00:00,2023-11-29T09:15:00,191.524
2023-11-29,2023-11-29,2023-11-29T09:15:00,2023-11-29T09:30:00,204.812
2023-11-29,2023-11-29,2023-11-29T09:30:00,2023-11-29T09:45:00,218.113
2023-11-29,2023-11-29,2023-11-29T09:45:00,2023-11-29T10:00:00,231.413
2023-11-29,2023-11-29,2023-11-29T10:00:00,2023-11-29T10:15:00,244.709
2023-11-29,2023-11-29,2023-11-29T10:15:00,2023-11-29T10:30:00,263.963
2023-11-29,2023-11-29,2023-11-29T10:30:00,2023-11-29T10:45:00,283.215
2023-11-29,2023-11-29,2023-11-29T10:45:00,2023-11-29T11:00:00,302.475
2023-11-29,2023-11-29,2023-11-29T11:00:00,2023-11-29T11:15:00,321.727
2023-11-29,2023-11-29,2023-11-29T11:15:00,2023-11-29T11:30:00,335.343
2023-11-29,2023-11-29,2023-11-29T11:30:00,2023-11-29T11:45:00,348.952
2023-11-29,2023-11-29,2023-11-29T11:45:00,2023-11-29T12:00:00,362.57
2023-11-29,2023-11-29,2023-11-29T12:00:00,2023-11-29T12:15:00,376.261
2023-11-29,2023-11-29,2023-11-29T12:15:00,2023-11-29T12:30:00,394.283
2023-11-29,2023-11-29,2023-11-29T12:30:00,2023-11-29T12:45:00,412.305
2023-11-29,2023-11-29,2023-11-29T12:45:00,2023-11-29T13:00:00,430.333
2023-11-29,2023-11-29,2023-11-29T13:00:00,2023-11-29T13:15:00,446.578
2023-11-29,2023-11-29,2023-11-29T13:15:00,2023-11-29T13:30:00,458.81
2023-11-29,2023-11-29,2023-11-29T13:30:00,2023-11-29T13:45:00,471.048
2023-11-29,2023-11-29,2023-11-29T13:45:00,2023-11-29T14:00:00,483.291
2023-11-29,2023-11-29,2023-11-29T14:00:00,2023-11-29T14:15:00,495.531
2023-11-29,2023-11-29,2023-11-29T14:15:00,2023-11-29T14:30:00,510.078
2023-11-29,2023-11-29,2023-11-29T14:30:00,2023-11-29T14:45:00,524.623
2023-11-29,2023-11-29,2023-11-29T14:45:00,2023-11-29T15:00:00,539.174
2023-11-29,2023-11-29,2023-11-29T15:00:00,2023-11-29T15:15:00,553.725
2023-11-29,2023-11-29,2023-11-29T15:15:00,2023-11-29T15:30:00,569.325
2023-11-29,2023-11-29,2023-11-29T15:30:00,2023-11-29T15:45:00,584.905
2023-11-29,2023-11-29,2023-11-29T15:45:00,2023-11-29T16:00:00,600.504
2023-11-29,2023-11-29,2023-11-29T16:00:00,2023-11-29T16:15:00,616.089
2023-11-29,2023-11-29,2023-11-29T16:15:00,2023-11-29T16:30:00,641.353
2023-11-29,2023-11-29,2023-11-29T16:30:00,2023-11-29T16:45:00,666.618
2023-11-29,2023-11-29,2023-11-29T16:45:00,2023-11-29T17:00:00,691.87
2023-11-29,2023-11-29,2023-11-29T17:00:00,2023-11-29T17:15:00,717.242
2023-11-29,2023-11-29,2023-11-29T17:15:00,2023-11-29T17:30:00,753.312
2023-11-29,2023-11-29,2023-11-29T17:30:00,2023-11-29T17:45:00,789.395
2023-11-29,2023-11-29,2023-11-29T17:45:00,2023-11-29T18:00:00,825.479
2023-11-29,2023-11-29,2023-11-29T18:00:00,2023-11-29T18:15:00,863.484
2023-11-29,2023-11-29,2023-11-29T18:15:00,2023-11-29T18:30:00,919.14
2023-11-29,2023-11-29,2023-11-29T18:30:00,2023-11-29T18:45:00,974.783
2023-11-29,2023-11-29,2023-11-29T18:45:00,2023-11-29T19:00:00,1030.418
2023-11-29,2023-11-29,2023-11-29T19:00:00,2023-11-29T19:15:00,1105.769
2023-11-29,2023-11-29,2023-11-29T19:15:00,2023-11-29T19:30:00,1124.557
2023-11-29,2023-11-29,2023-11-29T19:30:00,2023-11-29T19:45:00,1143.34
2023-11-29,2023-11-29,2023-11-29T19:45:00,2023-11-29T20:00:00,1162.124
2023-11-29,2023-11-29,2023-11-29T20:00:00,2023-11-29T20:15:00,1180.908
2023-11-29,2023-11-29,2023-11-29T20:15:00,2023-11-29T20:30:00,1188.272
2023-11-29,2023-11-29,2023-11-29T20:30:00,2023-11-29T20:45:00,1195.612
2023-11-29,2023-11-29,2023-11-29T20:45:00,2023-11-29T21:00:00,1202.98
2023-11-29,2023-11-29,2023-11-29T21:00:00,2023-11-29T21:15:00,1210.325
2023-11-29,2023-11-29,2023-11-29T21:15:00,2023-11-29T21:30:00,1198.448
2023-11-29,2023-11-29,2023-11-29T21:30:00,2023-11-29T21:45:00,1186.56
2023-11-29,2023-11-29,2023-11-29T21:45:00,2023-11-29T22:00:00,1174.687
2023-11-29,2023-11-29,2023-11-29T22:00:00,2023-11-29T22:15:00,1162.792
2023-11-29,2023-11-29,2023-11-29T22:15:00,2023-11-29T22:30:00,1176.338
2023-11-29,2023-11-29,2023-11-29T22:30:00,2023-11-29T22:45:00,1189.882
2023-11-29,2023-11-29,2023-11-29T22:45:00,2023-11-29T23:00:00,1203.414
2023-11-30,2023-11-29,2023-11-29T23:00:00,2023-11-29T23:15:00,1216.955
2023-11-30,2023-11-29,2023-11-29T23:15:00,2023-11-29T23:30:00,1219.676
2023-11-30,2023-11-29,2023-11-29T23:30:00,2023-11-29T23:45:00,1222.408
2023-11-30,2023-11-29,2023-11-29T23:45:00,2023-11-30T00:00:00,1225.133
2023-11-30,2023-11-30,2023-11-30T00:00:00,2023-11-30T00:15:00,1227.856
2023-11-30,2023-11-30,2023-11-30T00:15:00,2023-11-30T00:30:00,1252.111
2023-11-30,2023-11-30,2023-11-30T00:30:00,2023-11-30T00:45:00,1276.375
2023-11-30,2023-11-30,2023-11-30T00:45:00,2023-11-30T01:00:00,1300.643
2023-11-30,2023-11-30,2023-11-30T01:00:00,2023-11-30T01:15:00,1365.053
2023-11-30,2023-11-30,2023-11-30T01:15:00,2023-11-30T01:30:00,1378.103
2023-11-30,2023-11-30,2023-11-30T01:30:00,2023-11-30T01:45:00,1391.175
2023-11-30,2023-11-30,2023-11-30T01:45:00,2023-11-30T02:00:00,1404.225
2023-11-30,2023-11-30,2023-11-30T02:00:00,2023-11-30T02:15:00,1417.281
2023-11-30,2023-11-30,2023-11-30T02:15:00,2023-11-30T02:30:00,1420.444
2023-11-30,2023-11-30,2023-11-30T02:30:00,2023-11-30T02:45:00,1423.575
2023-11-30,2023-11-30,2023-11-30T02:45:00,2023-11-30T03:00:00,1426.737
2023-11-30,2023-11-30,2023-11-30T03:00:00,2023-11-30T03:15:00,1429.883
2023-11-30,2023-11-30,2023-11-30T03:15:00,2023-11-30T03:30:00,1449.456
2023-11-30,2023-11-30,2023-11-30T03:30:00,2023-11-30T03:45:00,1469.034
2023-11-30,2023-11-30,2023-11-30T03:45:00,2023-11-30T04:00:00,1488.605
2023-11-30,2023-11-30,2023-11-30T04:00:00,2023-11-30T04:15:00,1508.192
2023-11-30,2023-11-30,2023-11-30T04:15:00,2023-11-30T04:30:00,1534.989
2023-11-30,2023-11-30,2023-11-30T04:30:00,2023-11-30T04:45:00,1561.777
2023-11-30,2023-11-30,2023-11-30T04:45:00,2023-11-30T05:00:00,1588.572
2023-11-30,2023-11-30,2023-11-30T05:00:00,2023-11-30T05:15:00,1615.366
2023-11-30,2023-11-30,2023-11-30T05:15:00,2023-11-30T05:30:00,1645.271
2023-11-30,2023-11-30,2023-11-30T05:30:00,2023-11-30T05:45:00,1675.166
2023-11-30,2023-11-30,2023-11-30T05:45:00,2023-11-30T06:00:00,1705.074
2023-11-30,2023-11-30,2023-11-30T06:00:00,2023-11-30T06:15:00,1734.968
2023-11-30,2023-11-30,2023-11-30T06:15:00,2023-11-30T06:30:00,1753.782
2023-11-30,2023-11-30,2023-11-30T06:30:00,2023-11-30T06:45:00,1772.594
2023-11-30,2023-11-30,2023-11-30T06:45:00,2023-11-30T07:00:00,1791.398
2023-11-30,2023-11-30,2023-11-30T07:00:00,2023-11-30T07:15:00,2108.615
2023-11-30,2023-11-30,2023-11-30T07:15:00,2023-11-30T07:30:00,2096.398
2023-11-30,2023-11-30,2023-11-30T07:30:00,2023-11-30T07:45:00,2084.189
2023-11-30,2023-11-30,2023-11-30T07:45:00,2023-11-30T08:00:00,2071.968
2023-11-30,2023-11-30,2023-11-30T08:00:00,2023-11-30T08:15:00,2056.121
2023-11-30,2023-11-30,2023-11-30T08:15:00,2023-11-30T08:30:00,2038.561
2023-11-30,2023-11-30,2023-11-30T08:30:00,2023-11-30T08:45:00,2021.008
2023-11-30,2023-11-30,2023-11-30T08:45:00,2023-11-30T09:00:00,2003.438
2023-11-30,2023-11-30,2023-11-30T09:00:00,2023-11-30T09:15:00,1985.888
2023-11-30,2023-11-30,2023-11-30T09:15:00,2023-11-30T09:30:00,1962.721
2023-11-30,2023-11-30,2023-11-30T09:30:00,2023-11-30T09:45:00,1939.556
2023-11-30,2023-11-30,2023-11-30T09:45:00,2023-11-30T10:00:00,1916.388
2023-11-30,2023-11-30,2023-11-30T10:00:00,2023-11-30T10:15:00,1893.218
2023-11-30,2023-11-30,2023-11-30T10:15:00,2023-11-30T10:30:00,1888.694
2023-11-30,2023-11-30,2023-11-30T10:30:00,2023-11-30T10:45:00,1884.163
2023-11-30,2023-11-30,2023-11-30T10:45:00,2023-11-30T11:00:00,1879.624
2023-11-30,2023-11-30,2023-11-30T11:00:00,2023-11-30T11:15:00,1875.088
2023-11-30,2023-11-30,2023-11-30T11:15:00,2023-11-30T11:30:00,1866.374
2023-11-30,2023-11-30,2023-11-30T11:30:00,2023-11-30T11:45:00,1857.661
2023-11-30,2023-11-30,2023-11-30T11:45:00,2023-11-30T12:00:00,1848.932
2023-11-30,2023-11-30,2023-11-30T12:00:00,2023-11-30T12:15:00,1840.224
2023-11-30,2023-11-30,2023-11-30T12:15:00,2023-11-30T12:30:00,1841.068
2023-11-30,2023-11-30,2023-11-30T12:30:00,2023-11-30T12:45:00,1841.919
2023-11-30,2023-11-30,2023-11-30T12:45:00,2023-11-30T13:00:00,1842.766
2023-11-30,2023-11-30,2023-11-30T13:00:00,2023-11-30T13:15:00,1944.531
2023-11-30,2023-11-30,2023-11-30T13:15:00,2023-11-30T13:30:00,1897.89
2023-11-30,2023-11-30,2023-11-30T13:30:00,2023-11-30T13:45:00,1851.268
2023-11-30,2023-11-30,2023-11-30T13:45:00,2023-11-30T14:00:00,1804.631
2023-11-30,2023-11-30,2023-11-30T14:00:00,2023-11-30T14:15:00,1757.998
2023-11-30,2023-11-30,2023-11-30T14:15:00,2023-11-30T14:30:00,1699.702
2023-11-30,2023-11-30,2023-11-30T14:30:00,2023-11-30T14:45:00,1641.426
2023-11-30,2023-11-30,2023-11-30T14:45:00,2023-11-30T15:00:00,1583.122
2023-11-30,2023-11-30,2023-11-30T15:00:00,2023-11-30T15:15:00,1524.837
2023-11-30,2023-11-30,2023-11-30T15:15:00,2023-11-30T15:30:00,1492.878
2023-11-30,2023-11-30,2023-11-30T15:30:00,2023-11-30T15:45:00,1460.93
2023-11-30,2023-11-30,2023-11-30T15:45:00,2023-11-30T16:00:00,1428.977
2023-11-30,2023-11-30,2023-11-30T16:00:00,2023-11-30T16:15:00,1397.02
2023-11-30,2023-11-30,2023-11-30T16:15:00,2023-11-30T16:30:00,1377.424
2023-11-30,2023-11-30,2023-11-30T16:30:00,2023-11-30T16:45:00,1357.808
2023-11-30,2023-11-30,2023-11-30T16:45:00,2023-11-30T17:00:00,1338.192
2023-11-30,2023-11-30,2023-11-30T17:00:00,2023-11-30T17:15:00,1318.568
2023-11-30,2023-11-30,2023-11-30T17:15:00,2023-11-30T17:30:00,1288.191
2023-11-30,2023-11-30,2023-11-30T17:30:00,2023-11-30T17:45:00,1257.799
2023-11-30,2023-11-30,2023-11-30T17:45:00,2023-11-30T18:00:00,1227.417
2023-11-30,2023-11-30,2023-11-30T18:00:00,2023-11-30T18:15:00,1198.353
2023-11-30,2023-11-30,2023-11-30T18:15:00,2023-11-30T18:30:00,1176.013
2023-11-30,2023-11-30,2023-11-30T18:30:00,2023-11-30T18:45:00,1153.667
2023-11-30,2023-11-30,2023-11-30T18:45:00,2023-11-30T19:00:00,1131.322
2023-11-30,2023-11-30,2023-11-30T19:00:00,2023-11-30T19:15:00,968.493
