TradeDate,DeliveryDate,StartTime,EndTime,ResourceName,DispatchQuantity
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_403660,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_403630,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_403620,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_403560,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_403400,13.732
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_403390,8.054
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_403380,11.332
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_403000,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_402340,4.452
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_402300,8.544
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_402280,3.265
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_402270,15.032
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_402260,0.742
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_403810,4.755
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_405140,17.966
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_501520,0.634
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_405160,12.75
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_503790,2.467
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_503780,2.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_503740,31.5
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_503730,80.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_503720,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_503400,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_503350,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_503800,3.467
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_501750,4.467
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_501730,2.347
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_501720,2.467
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_501710,3.467
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_501700,2.967
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_501680,2.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_501670,8.433
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_501660,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_501740,2.967
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_503810,2.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_503820,2.795
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_503830,4.967
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,I_ROIEWIC,75.138
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,I_NIMOYLE,-72.5
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_504200,8.102
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_504160,2.467
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_504090,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_504040,12.367
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_504030,6.433
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_503980,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_503960,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_503950,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_503940,3.467
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_503930,1.967
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_503920,9.4
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_503900,14.367
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_503860,3.467
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_503850,1.967
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_503840,2.967
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_501630,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_405150,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_501620,3.967
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401920,0.119
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_500790,3.467
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_500740,3.967
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_500720,2.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_500284,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_500283,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_500041,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_500040,105.5
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_500820,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_500020,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_405890,7.696
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_405870,2.196
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_405850,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_405840,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_405830,5.283
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_405210,44.745
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_405170,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_500010,3.967
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_500821,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_500824,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_500825,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_501500,5.967
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_501440,3.967
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_501430,1.967
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_501390,0.5
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_501360,2.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_501350,8.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_501250,5.433
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_501230,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_501210,2.967
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_501190,3.967
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_501160,17.333
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_501150,3.467
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_501130,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_501050,2.967
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_501040,2.467
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_500904,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_500900,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_501550,4.467
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401900,17.982
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401890,3.038
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401860,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400050,6.654
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400021,0.021
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_503650,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_503490,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_503480,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_503460,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_503450,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400060,8.932
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_503420,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_501600,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_501590,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_501560,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_501510,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_501460,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_501450,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_501380,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_501610,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_501330,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400070,3.443
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400120,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400251,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400250,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400240,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400221,11.5
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400220,11.5
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400211,5.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400210,5.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400080,7.985
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400203,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400201,11.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400200,10.5
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400183,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400182,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400181,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400180,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400121,20.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400202,9.5
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_403790,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_403760,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_403730,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_402090,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_402040,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_401910,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_401880,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_401870,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_401850,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_401800,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_402100,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_401660,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_401610,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_401590,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_401530,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_401490,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_401400,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_401330,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_401270,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_401620,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_402120,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_402180,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_403020,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_403720,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_403690,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_403660,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_403640,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_403630,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_403620,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_403590,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_403560,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_403520,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_403500,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_403470,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_403450,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_403120,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_403080,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_403050,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_403040,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_403030,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400252,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400260,1.5
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,DSU_501200,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400271,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401350,13.663
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401340,0.687
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401290,0.051
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401280,4.097
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401250,14.655
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401240,8.416
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401230,8.5
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401360,0.413
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401220,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401150,3.679
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401090,2.873
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401080,3.105
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401070,3.85
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401060,7.65
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401011,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401010,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401190,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401380,6.653
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401440,0.4
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401500,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400270,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401820,2.025
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401810,7.784
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401790,6.54
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401780,5.191
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401770,25.746
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401760,2.666
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401750,7.086
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401740,12.582
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401730,3.29
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401720,4.338
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401710,1.937
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401700,7.998
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401690,5.993
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401680,5.297
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401670,1.618
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401540,3.479
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401000,4.132
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400950,5.537
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_401840,14.739
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400272,49.5
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400570,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400550,2.415
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400540,60.5
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400530,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400500,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400480,72.5
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400363,-36.375
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400591,11.275
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400362,-35.795
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400360,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400325,58.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400324,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400290,1.5
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400281,2.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400280,7.5
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400940,2.319
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400361,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400600,5.807
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400370,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400650,3.937
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400620,5.625
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400920,8.204
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400910,12.176
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400850,60.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400840,10.817
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400781,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400771,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400770,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400780,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400930,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400753,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400752,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400751,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400750,0.0
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400731,7.445
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400730,2.31
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400660,12.735
2023-11-19,2023-11-19,2023-11-19T02:00:00,2023-11-19T02:30:00,GU_400762,0.0
2023-11-19,2023-11-19,2023-11-19T02:30:00,2023-11-19T03:00:00,GU_404260,0.0
2023-11-19,2023-11-19,2023-11-19T02:30:00,2023-11-19T03:00:00,GU_404360,0.0
2023-11-19,2023-11-19,2023-11-19T02:30:00,2023-11-19T03:00:00,GU_404340,3.01
2023-11-19,2023-11-19,2023-11-19T02:30:00,2023-11-19T03:00:00,GU_404330,14.356
2023-11-19,2023-11-19,2023-11-19T02:30:00,2023-11-19T03:00:00,GU_404290,2.84
2023-11-19,2023-11-19,2023-11-19T02:30:00,2023-11-19T03:00:00,GU_404270,0.0
2023-11-19,2023-11-19,2023-11-19T02:30:00,2023-11-19T03:00:00,GU_404210,9.552
2023-11-19,2023-11-19,2023-11-19T02:30:00,2023-11-19T03:00:00,GU_403930,2.111
2023-11-19,2023-11-19,2023-11-19T02:30:00,2023-11-19T03:00:00,GU_404010,0.0
2023-11-19,2023-11-19,2023-11-19T02:30:00,2023-11-19T03:00:00,GU_404000,10.765
2023-11-19,2023-11-19,2023-11-19T02:30:00,2023-11-19T03:00:00,GU_403990,1.357
2023-11-19,2023-11-19,2023-11-19T02:30:00,2023-11-19T03:00:00,GU_403980,3.594
2023-11-19,2023-11-19,2023-11-19T02:30:00,2023-11-19T03:00:00,GU_403970,1.634
2023-11-19,2023-11-19,2023-11-19T02:30:00,2023-11-19T03:00:00,GU_403950,4.155
2023-11-19,2023-11-19,2023-11-19T02:30:00,2023-11-19T03:00:00,GU_403940,8.332
2023-11-19,2023-11-19,2023-11-19T02:30:00,2023-11-19T03:00:00,GU_404370,0.0
2023-11-19,2023-11-19,2023-11-19T02:30:00,2023-11-19T03:00:00,GU_404200,5.837
2023-11-19,2023-11-19,2023-11-19T02:30:00,2023-11-19T03:00:00,GU_404380,0.0
